instructor,course_title,course_id,professor_score
"Lewis, Rachel",First-Year Writing,12473,1.7
"Sirois, Carolyn",First-Year Writing,12474,-11.7
"Moss, Edward",First-Year Writing,12475,1.8
"Ober, David",First-Year Writing,12476,-1.8
"Stone, Trudy",First-Year Writing,12477,-6.1
"Avery-Miller, Emily",First-Year Writing,12478,-0.3
"Havstad, Lillian",First-Year Writing,12479,1.2
"DeCamp, Abbie",First-Year Writing,12480,2.7
"Babin, Paul",First-Year Writing,12481,-1.0
"Dedek, Michael",First-Year Writing,12756,0.8
"Wolter-Gustaf, Melissa",First-Year Writing,12757,-1.8
"White, Max",First-Year Writing,12758,1.9
"Riordan, Jefferson",First-Year Writing,13726,-3.8
"Garneau, Karen",First-Year Writing,18699,3.1
"Morelli, Katherine",Advanced Writing in Tech Prof,12482,-0.8
"Bond, William",Advanced Writing in Tech Prof,12483,-2.5
"Enos, Christen",Advanced Writing in Tech Prof,12484,1.7
"Keeling, Bret",Advanced Writing in Tech Prof,12485,2.4
"Musselman, Cecelia",Advanced Writing in Tech Prof,12486,-2.1
"Enos, Christen",Advanced Writing in Tech Prof,12487,0.1
"Enos, Christen",Advanced Writing in Tech Prof,12488,-4.3
"Enos, Christen",Advanced Writing in Tech Prof,12665,0.2
"Palermo, Gregory",Advanced Writing in Tech Prof,12666,-0.2
"Balestraci, Mary",Advanced Writing in Tech Prof,14290,-10.8
"Morelli, Katherine",Advanced Writing in Tech Prof,15654,-0.9
"Morelli, Katherine",Advanced Writing in Tech Prof,15655,-1.6
"Keeling, Bret",Advanced Writing in Tech Prof,16562,-0.5
"Stephens, Alison",Advanced Writing in Tech Prof,17895,5.1
"Wolter-Gustaf, Melissa",Advanced Writing in Tech Prof,18165,1.8
"Templeton, Kathryn",Advanced Writing in Tech Prof,19028,3.1
"Jackson, Ellen",Advanced Writing in Bus Admin,12490,1.7
"Jackson, Ellen",Advanced Writing in Bus Admin,12491,1.6
"Soroka, Susan",Advanced Writing in Bus Admin,12492,1.1
"White, Max",Advanced Writing in Bus Admin,12493,1.4
"Beerits, Laura",Advanced Writing in Bus Admin,12494,3.3
"Stephens, Alison",Advanced Writing in Bus Admin,12495,2.2
"Noonan, Matthew",Advanced Writing in Bus Admin,12496,-0.5
"Nguyen, Duyen",Advanced Writing in Bus Admin,12497,4.9
"Soroka, Susan",Advanced Writing in Bus Admin,12498,-8.6
"Soroka, Susan",Advanced Writing in Bus Admin,12511,-15.8
"Przybylowicz, Samantha",Advanced Writing in Bus Admin,12512,2.8
"Noonan, Matthew",Advanced Writing in Bus Admin,12985,-5.2
"Olivier, Faviana",Advanced Writing in Bus Admin,12986,1.3
"Noonan, Matthew",Advanced Writing in Bus Admin,12987,1.7
"Moss, Edward",Advanced Writing in Bus Admin,12988,2.3
"Olivier, Faviana",Advanced Writing in Bus Admin,12989,1.6
"Sepenoski, Eric",Advanced Writing in Bus Admin,15656,-0.4
"Stephens, Alison",Advanced Writing in Bus Admin,15657,2.9
"Moss, Edward",Advanced Writing in Bus Admin,18167,-1.9
"Jackson, Ellen",Adv Writing in the Health Prof,12500,0.7
"Edwards, Laurie",Adv Writing in the Health Prof,12501,0.2
"Nguyen, Duyen",Adv Writing in the Health Prof,12502,1.4
"Edwards, Laurie",Adv Writing in the Health Prof,12503,0.6
"Clark, Tabitha",Adv Writing in the Sciences,12504,2.7
"Musselman, Cecelia",Adv Writing in the Sciences,12505,0.4
"Musselman, Cecelia",Adv Writing in the Sciences,12506,1.7
"Keller, Nicole",Adv Writing in the Sciences,12507,-6.6
"Keller, Nicole",Adv Writing in the Sciences,15658,-11.5
"Balestraci, Mary",Adv Writing in the Sciences,15659,-0.1
"Block, Aaron",Adv Writing in the Sciences,12513,2.5
"Akbari, Thomas",Adv Writing in the Sciences,18463,-2.9
"Dedek, Michael",Adv Writing in Social Sciences,12508,3.2
"Riordan, Jefferson",Adv Writing in Social Sciences,12509,-9.3
"Garneau, Karen",Adv Writing in Social Sciences,17898,2.8
"Dedek, Michael",Adv Writing in Social Sciences,12514,1.1
"Avery-Miller, Emily",Adv Writing in Social Sciences,12515,3.2
"Akbari, Thomas",Advanced Writing in Literature,18281,0.1
"Olivier, Faviana",Advanced Writing for Prelaw,12510,1.6
"Noonan, Matthew",Adv Writing Arts/Media/Design,12517,-13.1
"Bushnell, Jeremy",Adv Writing Arts/Media/Design,12518,1.4
"Bushnell, Jeremy",Adv Writing Arts/Media/Design,12519,1.4
"Zuch, Gregory",Adv Writing Arts/Media/Design,12520,2.4
"Kim, Somy",Interdisciplinary Adv Writing,12990,-3.5
"Noonan, Ellen",Interdisciplinary Adv Writing,12991,2.1
"Noonan, Ellen",Interdisciplinary Adv Writing,12992,2.8
"Gonso, Kathleen",Interdisciplinary Adv Writing,12993,-4.6
"Berry-Woods, Melissa",Interdisciplinary Adv Writing,12994,-21.8
"Benda, Jonathan",Interdisciplinary Adv Writing,12995,-0.1
"Kim, Somy",Interdisciplinary Adv Writing,12996,-0.4
"Akbari, Thomas",Interdisciplinary Adv Writing,12997,-1.9
"Carleton, Amy",Interdisciplinary Adv Writing,12998,1.7
"Wolter-Gustaf, Melissa",Interdisciplinary Adv Writing,12999,1.8
"Baer, Julie",Interdisciplinary Adv Writing,13000,-1.0
"Finn, Sarah",Interdisciplinary Adv Writing,13001,1.0
"Gonso, Kathleen",Interdisciplinary Adv Writing,18845,-11.7
"Nardone, Laurie",Interdisciplinary Adv Writing,18844,1.9
"Flynn, Brigid",Interdisciplinary Adv Writing,18857,-1.5
"Flynn, Brigid",Interdisciplinary Adv Writing,19280,-13.5
"Klosterman, Steven",Engr Leadership 1,10790,-0.5
"McGonagle, Steven",Engr Leadership 1,10790,2.9
"Zahopoulos, Christos",Sci Foundations of Engr 1,10789,-2.2
"Kowalski, Gregory",Fund Energy Sys Integration,12652,2.2
"Kowalski, Gregory",Fund Energy Sys Integration,11391,1.6
"Bakhtari, Khosrow",Power Plant Design  Analysis,15394,2.4
"Forghan, Fariborz",Smart Grid,16594,-7.4
"Forghan, Fariborz",Smart Grid,19008,-7.4
"Taslim, Mohammad",Wind Energy Systems,13807,-5.9
"Taslim, Mohammad",Wind Energy Systems,16420,-5.9
"Wallace, Jon",Special Topics: Energy Systems,18385,-0.4
"Patel, Sachin",Special Topics: Energy Systems,18658,4.6
"Friar, John",The Entrepreneurial Universe,11895,-0.3
"Friar, John",The Entrepreneurial Universe,18398,5.2
"Shaughnessy, Dennis",Global Social Enterprise,11893,1.2
"Shaughnessy, Dennis",Global Social Enterprise,13961,3.4
"Eddleston, Kimberly",Understand Family Enterprise,16298,4.6
"Golden, Stephen",Innovation!,11864,1.0
"Srikrishna, Kuppuswamy",Innovation!,11865,-1.7
"Crane, Frederick",Innovation!,12595,-0.2
"Kuppuswamy, Venkat",Innovation!,12596,-0.7
"Lungeanu, Razvan",Innovation!,12902,0.2
"McCarthy, Craig",Innovation!,14333,3.9
"Golden, Stephen",Innovation!,14347,0.1
"Crane, Frederick",Innovation!,14458,-6.7
"Srikrishna, Kuppuswamy",Innovation!,15983,-4.4
"Mitteness, Cheryl",Entrep Marketing/Selling,11866,1.3
"Mitteness, Cheryl",Entrep Marketing/Selling,11867,3.4
"Singh, Ravinder",Entrep Marketing/Selling,15062,-12.6
"Shaughnessy, Dennis",Social Resp/Age of Inequality,14110,1.1
"Collier, Gregory",Entrep Strat/Bus Model Design,13032,1.7
"Golden, Stephen",Lean Design and Development,11868,-0.5
"Gollu, Aleks",Lean Design and Development,15061,-9.0
"Clark, Edmund",Manage Ops/Growth in SMEs,10534,-3.8
"Kohler, John",Impact Invest  Social Finance,18327,-1.6
"Hamilton, Katherine",Impact Invest  Social Finance,18327,2.5
"Karim, Samina","Growth, Acquisition  Alliance",14127,3.1
"Lentz, Robert",Business Plan - Tech Ventures,10533,0.5
"Adams, Alina",Business Plan - Tech Ventures,15059,1.9
"Rasmussen, Richard",Business Plan - Tech Ventures,15059,1.7
"Clark, Edmund",Business Planning for SMEs,10127,2.5
"Scanlon, Kevin",Entr Growth Strat Tech Venture,15038,2.6
"Katz, Ralph",Enterprise Growth  Innovation,10849,-7.4
"Moran, George",Enterprise Growth  Innovation,13211,1.4
"Crane, Frederick",Bus Plan for New Ventures,11881,-1.4
"Benali, Amine",Social Enterprise,14003,-7.0
"Collier, Gregory",Bus Model Design/Innovation,14960,4.0
"Karim, Samina","Acquisition, Alliance  Growth",14009,1.2
"Karim, Samina","Acquisition, Alliance  Growth",15055,3.6
"Kuppuswamy, Venkat",Innovating  Creating Futures,16759,-1.8
"Kuppuswamy, Venkat",Innovating  Creating Futures,16760,-3.0
"Viquez, Nicole",Marine/Environmental Sci at NU,10094,0.0
"Viquez, Nicole",Marine/Environmental Sci at NU,18580,-2.5
"Douglass, Daniel",Environmental Science,13939,0.3
"Grabowski, Jonathan",Environmental Science,18183,0.3
"Bailey, Richard",Age of Dinosaurs,14554,0.4
"Douglass, Daniel",Global Climate Change,18265,1.8
"Gould, Jessica",Dynamic Earth,14124,-0.9
"Munoz, Samuel",Dynamic Earth,14124,1.5
"Gould, Jessica",Lab for ENVR 1200,14126,0.7
"Munoz, Samuel",Lab for ENVR 1200,14126,1.1
"Hill, Malcolm",Earth Materials,17803,2.8
"Hill, Malcolm",Lab for ENVR 2310,17808,2.2
"Bailey, Richard",Earth Landforms and Processes,15678,-1.0
"Bailey, Richard",Lab for ENVR 2340,15679,0.4
"Gouhier, Tarik",Biostatistics,13035,-1.4
"Scarpino, Samuel",Biostatistics,17813,1.6
"Dunphy, Courtney",Lab for ENVR 2500,13036,-12.1
"Downey-Wall, Alan",Lab for ENVR 2500,13037,0.4
"Yeager, Mallarie",Lab for ENVR 2500,13038,2.9
"Townsend, Diana",Lab for ENVR 2500,13081,-1.7
"Dunphy, Courtney",Lab for ENVR 2500,13552,-7.2
"Townsend, Diana",Lab for ENVR 2500,14178,-2.1
"Downey-Wall, Alan",Lab for ENVR 2500,17815,0.2
"Yeager, Mallarie",Lab for ENVR 2500,17816,-2.5
"Felix, John",Topics: Environmental Studies,12131,-0.5
"Stubbins, Aron",Topics: Environmental Studies,18279,-2.7
"Duffy, Tara",Food Security  Sustainability,16387,1.2
"Hill, Malcolm",Water Resources,15681,0.6
"Eby, Stephanie",Geographic Info Systems,13103,-0.1
"Eby, Stephanie",Lab for ENVR 3300,10413,-1.1
"Eby, Stephanie",Lab for ENVR 3300,13104,1.3
"Scyphers, Steven",Sustainable Development,14315,-0.2
"Eby, Stephanie",Adv Topics in Envir Geology,19199,-0.7
"Hill, Malcolm",Adv Topics in Envir Geology,19200,0.6
"Scyphers, Steven",Adv Topics in Envir Geology,19201,-0.2
"Douglass, Daniel",Soil Science,17810,2.8
"Hazelton, Glenn",Geographical Info Systems,10792,-0.9
"Duffy, Tara",Food Security  Sustainability,18182,1.2
"Gouhier, Tarik",Biostatistics,15673,-1.4
"Yeager, Mallarie",Lab for ENVR 6500,15674,2.9
"Feinberg, Elana",Reading for Business  Soc Sci,14261,-2.7
"Slezas, Egle",Reading for Business  Soc Sci,11765,2.0
"Horvitz, Ross",Reading for Business  Soc Sci,15182,2.3
"Slezas, Egle",Reading for Business  Soc Sci,12282,3.4
"Fei, Fei",Reading for Business  Soc Sci,14415,4.5
"Ferrick, Genevieve",Reading for Engr/Math/Science,13237,-0.2
"Feinberg, Elana",Reading for Engr/Math/Science,13238,1.1
"Ferrick, Genevieve",Reading for Engr/Math/Science,14422,-0.4
"Swenddal, Heather",Reading for Engr/Math/Science,16879,-0.2
"Hershey, Ashlee",Reading for Engr/Math/Science,18722,3.4
"Ramsdell Greene, Carolyn",Career Exploration 1,16712,1.6
"Ramsdell Greene, Carolyn",Career Exploration 1,16713,-1.3
"Ramsdell Greene, Carolyn",Career Exploration 1,16882,1.8
"Maliborska, Veronika",Advanced Reading and Writing,14369,4.0
"Griffin, Brent",Advanced Reading and Writing,15408,-1.1
"Showalter, Catherine",Advanced Reading and Writing,15409,-1.8
"Kostka, Ilka",Advanced Reading and Writing,13175,0.9
"Maliborska, Veronika",Advanced Reading and Writing,15410,2.4
"Dehghan, Elham",Advanced Reading and Writing,16629,0.5
"Showalter, Catherine",Advanced Reading and Writing,16631,-0.3
"Feinberg, Elana",Advanced Reading and Writing,17704,3.3
"McMartin-Miller, Cristine",Advanced Reading and Writing,17705,0.8
"Griffin, Brent",Advanced Reading and Writing,17706,-3.9
"Desai, Nita",Advanced Reading and Writing,17707,-7.2
"Hershey, Ashlee",Writing for Graduate School,11753,2.1
"Bojarczuk, Mariusz",Writing for Graduate School,11755,-2.9
"Feinberg, Elana",Writing for Graduate School,11756,3.5
"Clark, Tabitha",Writing for Graduate School,11757,0.3
"Slezas, Egle",Writing for Graduate School,11758,3.0
"Bleich, Rebecca",Writing for Graduate School,11759,4.7
"Hershey, Ashlee",Writing for Graduate School,11760,2.1
"Bleich, Rebecca",Writing for Graduate School,13176,2.4
"Linnell, Kimberly",Writing for Graduate School,13193,4.7
"Kagaya, Claire",Writing for Graduate School,13257,3.3
"Linnell, Kimberly",Culture  Comm Skills Grad Sch,11745,4.2
"Ferrick, Genevieve",Culture  Comm Skills Grad Sch,11746,2.1
"Linnell, Kimberly",Culture  Comm Skills Grad Sch,11747,2.7
"Raikhlina-O'Toole, Sasha",Culture  Comm Skills Grad Sch,13194,4.3
"Raikhlina-O'Toole, Sasha",Culture  Comm Skills Grad Sch,11748,-7.1
"Liu, Haedy",Culture  Comm Skills Grad Sch,11749,1.2
"Tomeho-Palermino, Maria",Culture  Comm Skills Grad Sch,11751,0.8
"Ramsdell Greene, Carolyn",Culture  Comm Skills Grad Sch,11752,3.5
"Radziejewska, Natalia",Culture  Comm Skills Grad Sch,13177,2.3
"Fei, Fei",Culture  Comm Skills Grad Sch,13258,4.3
"Slezas, Egle",Advanced TOEFL Test Taking,14425,1.3
"Dehghan, Elham",Adv Reading for Grad School,13150,-4.3
"Eskin, Daniel",Adv Reading for Grad School,13151,-1.0
"D'Atri, Jessica",Adv Reading for Grad School,13152,2.2
"Desai, Nita",Adv Reading for Grad School,13153,-7.7
"Bojarczuk, Mariusz",Adv Reading for Grad School,13154,1.3
"Bojarczuk, Mariusz",Adv Reading for Grad School,13155,-3.9
"Goldberg, Richard",Adv Reading for Grad School,13156,-5.2
"Desai, Nita",Adv Reading for Grad School,13158,-4.3
"Eskin, Daniel",Adv Reading for Grad School,15337,0.8
"D'Atri, Jessica",Adv Reading for Grad School,15338,-0.8
"Watson, Natalya",Adv Reading for Grad School,15339,3.8
"Birioukova, Olga",Adv Reading for Grad School,15377,-4.2
"Horvitz, Ross",Adv Reading for Grad School,16920,2.0
"Pettigrew, Joseph",Adv Listening/Speaking Grad,13159,-14.7
"Oliveira, Alexandre",Adv Listening/Speaking Grad,13160,3.1
"Rihn, Joseph",Adv Listening/Speaking Grad,13161,2.4
"D'Atri, Jessica",Adv Listening/Speaking Grad,13162,0.4
"Tomeho-Palermino, Maria",Adv Listening/Speaking Grad,13163,2.5
"Rihn, Joseph",Adv Listening/Speaking Grad,13164,-3.7
"Ramsdell Greene, Carolyn",Adv Listening/Speaking Grad,13166,3.2
"McMartin-Miller, Cristine",Adv Listening/Speaking Grad,15341,4.3
"Raikhlina-O'Toole, Sasha",Adv Listening/Speaking Grad,15342,-2.5
"Oliveira, Alexandre",Adv Listening/Speaking Grad,15343,1.8
"Slezas, Egle",Adv Listening/Speaking Grad,15378,4.3
"Pettigrew, Joseph",Adv Listening/Speaking Grad,16875,0.1
"Banerjee, Han-Ting",Adv Listening/Speaking Grad,16919,4.2
"Desai, Nita",Research and Writing for Grad,13240,1.4
"Eskin, Daniel",Research and Writing for Grad,13241,-5.5
"Miller, Edward",Research and Writing for Grad,13242,0.6
"Banerjee, Han-Ting",Research and Writing for Grad,13243,-0.8
"Watson, Natalya",Research and Writing for Grad,13244,-1.6
"Birioukova, Olga",Research and Writing for Grad,13245,-0.5
"Banerjee, Han-Ting",Research and Writing for Grad,13248,4.5
"Tomeho-Palermino, Maria",Research and Writing for Grad,15344,1.9
"Eskin, Daniel",Research and Writing for Grad,15345,2.4
"Bojarczuk, Mariusz",Research and Writing for Grad,15346,-1.9
"Tomeho-Palermino, Maria",Research and Writing for Grad,15379,0.3
"Liu, Haedy",Research and Writing for Grad,16921,2.3
"Bunning, Lucy",Adv Listening and Speaking,14271,3.1
"Bunning, Lucy",Adv Listening and Speaking,15411,-0.1
"Banerjee, Han-Ting",Adv Listening and Speaking,15412,3.2
"Raikhlina-O'Toole, Sasha",Adv Listening and Speaking,14368,-7.0
"Birioukova, Olga",Adv Listening and Speaking,17702,-0.0
"Showalter, Catherine",Adv Listening and Speaking,17703,0.4
"Dehghan, Elham",Adv Listening and Speaking,18748,-0.2
"Clark, Tabitha",Critical Writing,14430,-1.4
"Li, Rui",Intro Exercise/Fitness/Health,12527,3.3
"Li, Rui",Cardiopulmonary Physiology,13423,0.5
"John, Dinesh",Physical Activity and Exercise,12914,2.0
"Lonardo, Kerry",PA  Exercise: Musculoskeletal,12719,2.5
"Mazur, Jack",Financial Management,10531,-4.7
"Liu, Weiling",Financial Management,10530,-1.9
"Sherman, Eliot",Financial Management,10529,-3.6
"Bai, Jianqiu",Financial Management,18054,2.5
"Mkrtchyan, Anahit",Financial Management,10528,4.7
"Gooley, Mark",Financial Management,10527,1.8
"Osmond, Gary",Financial Management,10526,-4.8
"Mkrtchyan, Anahit",Financial Management,10175,3.6
"Liu, Weiling",Financial Management,10176,-3.2
"Liu, Weiling",Financial Management,18055,-2.1
"Herron, Richard",Financial Management,18536,3.2
"Osmond, Gary",Financial Management,11231,-0.4
"Myers, David",Sustainability in Bus Environ,11611,1.1
"Swasey, Richard",Corporate Finance,10525,-0.2
"Zheng, Kuncheng",Corporate Finance,10524,0.4
"Chiou, Wan-Jiun",Corporate Finance,10523,0.1
"Swasey, Richard",Corporate Finance,10522,2.6
"Sherman, Eliot",Corporate Finance,10016,-8.7
"Zheng, Kuncheng",Corporate Finance,11253,-0.4
"Sherman, Eliot",Corporate Finance,12570,-2.9
"Herron, Richard",Corporate Finance,12903,3.1
"Porter, Gary",Investments,10521,-2.3
"Myers, David",Investments,10520,0.2
"Muscolino, Vincent",Investments,10381,0.4
"Muscolino, Vincent",Investments,10519,0.3
"Makolo, JC",Investments,11232,-2.9
"Makolo, JC",Investments,11233,-0.7
"Myers, David",Investments,12571,-0.1
"Porter, Gary",Investments,12904,1.8
"Mkrtchyan, Anahit",Issues in Corporate Governance,18149,3.1
"Kale, Jayant",International Financial Mgt,10708,-3.9
"Bai, Jianqiu",Financial Modeling,17876,-1.3
"Popescu, Marius",Fin Data Analytics with Python,17877,-5.0
"Popescu, Marius",Fin Data Analytics with Python,18533,-3.5
"Faleye, Olubunmi",Mergers and Acquisitions,14706,-3.2
"Venkateswaran, Anand",Financial Risk Management,10710,3.3
"Venkateswaran, Anand",Financial Risk Management,13446,2.9
"Swasey, Richard",Investment Banking,12540,-0.3
"Yang, Shiawee",Real Estate Finance,13967,2.7
"Yang, Shiawee",Real Estate Finance,16446,1.1
"Platt, Harlan",Turnaround Management,10011,2.1
"Koticha, Apoorva",Fixed-Income Securities,15988,1.6
"Kale, Jayant",Advanced Financial Strategy,14707,0.5
"Bernfeld, Mark",Entrepreneurial Finance,12572,3.2
"Baer, Jonathan",Entrepreneurial Finance,18328,5.7
"Zafar, Naeem",Entrepreneurial Finance,18328,6.0
"Chiou, Wan-Jiun",Financial Decision Making,10944,0.4
"Chiou, Wan-Jiun",Financial Decision Making,10759,-6.5
"Gooley, Mark",Analysis Fin Instit  Mkts,10943,1.1
"Porter, Gary",Investment Analysis,11290,-8.7
"Marks, Joseph",Investment Analysis,13729,4.7
"Marks, Joseph",Investment Analysis,13728,3.2
"Popescu, Marius",International Finance Mngmnt,14712,-0.9
"Venkateswaran, Anand",Financial Strategy,16354,2.2
"Mooradian, Robert",Finance Seminar,10942,-1.6
"Koticha, Apoorva",Fixed Income Securities  Risk,16013,3.4
"Faleye, Olubunmi",Mergers/Acquisitions/Prv Eqty,16233,-2.8
"Platt, Harlan",Business Turnarounds,11882,1.5
"Yang, Shiawee",Real Estate Finance  Invstmnt,14004,3.8
"Haidar, Haissam",Portfolio Management,16014,-5.6
"Fogel, David",Entre Finance/Venture Capital,17883,-6.8
"Gooley, Mark",Financial Management,16694,4.7
"Gooley, Mark",Financial Management,16695,3.6
"Zheng, Kuncheng",Corporate Finance,18521,2.9
"Bai, Jianqiu",Corporate Finance,18522,-0.9
"Mukherjee, Saptarshi",Financial Math  Markets,18523,1.9
"Mukherjee, Saptarshi",Financial Math  Markets,18524,0.1
"Platt, Harlan",Fund Management for Analysts,11883,-2.2
"Dunand, Catherine",Elementary French 1,10108,0.9
"Dunand, Catherine",Elementary French 1,10106,-2.9
"Miles, Loiza",Elementary French 2,10105,3.2
"Miles, Loiza",Elementary French 2,10104,-1.8
"Dunand, Catherine",Intermediate French 1,10103,1.8
"Dunand, Catherine",Intermediate French 1,11707,-2.7
"Miles, Loiza",Intermediate French 2,10102,-2.8
"Ziane, Sali",Advanced French 1,11705,1.1
"Ziane, Sali",Advanced French 2,11243,4.2
"Ziane, Sali",Special Topics in French,16452,1.6
"Leavitt, Sara",Connections and Decisions,12710,3.4
"Roe, Lisa",Connections and Decisions,10340,-7.1
"Medeiros, Tiffany",Connections and Decisions,10339,-0.8
"Medeiros, Tiffany",Connections and Decisions,10338,-0.5
"Conover, Susan",Connections and Decisions,10337,-3.8
"Hoger, Brooke",Connections and Decisions,12718,1.1
"Falasca, Valerie",Connections and Decisions,10335,0.8
"Dornink, Lynn",Connections and Decisions,10334,1.6
"Loscuito, Margaret",Connections and Decisions,10512,-0.3
"Modica, Michaela",Connections and Decisions,10511,-1.1
"Lakis, Meghan",Connections and Decisions,10302,2.0
"Roche, Ariana",Connections and Decisions,10680,1.5
"Riccio, Jason",Connections and Decisions,15064,2.5
"Cooper, Adam",First-Year Inquiry Seminar,11997,0.2
"Hinson, John",First-Year Inquiry Seminar,11998,2.8
"Noland, Carey",First-Year Inquiry Seminar,11999,3.3
"Felde, Nathan",First-Year Inquiry Seminar,13888,-5.9
"Berkey, Rebecca",First-Year Inquiry Seminar,13889,-3.0
"Sichling, Brandon",Games and Society,11601,1.5
"Pearce, Celia",Experimental Game Design,13947,0.8
"Murphy, Caroline",The Business of Games,13584,2.1
"Sichling, Brandon",Narrative for Games,14944,0.2
"Murphy, Caroline",Foundations of Game Design,13090,-0.3
"Pearce, Celia",Foundations of Game Design,14330,-1.7
"Sichling, Brandon",Foundations of Game Design,15105,3.0
"Peters, Athena",Foundations of Game Design,16539,-12.1
"Peters, Athena",Foundations of Game Design,18825,-18.3
"Liberty, Samuel",Game Studio,15904,-1.3
"Curry, Derek",Rapid Idea Prototyping Games,11645,1.4
"Curry, Derek",Rapid Idea Prototyping Games,13949,0.2
"Pletcher, Kellian",Game Design Capstone 1,12132,5.7
"Pletcher, Kellian",Game Design Capstone 1,15555,0.7
"Kagaya, Claire",Globalization  Internat Affrs,16880,2.5
"Floman, Benjamin",The NUin Seminar,12117,-4.1
"Floman, Benjamin",The NUin Seminar,12839,-2.7
"Floman, Benjamin",The NUin Seminar,12840,-1.7
"Floman, Benjamin",The NUin Seminar,13215,-4.7
"Floman, Benjamin",The NUin Seminar,16784,-2.2
"Floman, Benjamin",The NUin Seminar,15590,-0.3
"Floman, Benjamin",The NUin Seminar,15591,-6.1
"Floman, Benjamin",The NUin Seminar,15596,-7.4
"Spear, Hayley",The NUin Seminar,19578,-2.0
"Floman, Benjamin",The NUin Seminar,15600,-2.9
"Floman, Benjamin",The NUin Seminar,15601,-5.6
"Floman, Benjamin",The NUin Seminar,15627,-2.4
"Floman, Benjamin",The NUin Seminar,15628,-8.2
"Floman, Benjamin",The NUin Seminar,15629,1.5
"Floman, Benjamin",The NUin Seminar,17023,-6.0
"Oliveira, Alexandre",Community Learning 1,16714,2.8
"Oliveira, Alexandre",Community Learning 1,16715,-1.7
"Capone, Vincent",Community Learning 1,16716,2.5
"Shimer, Barbara",Community Learning 1,16717,-3.2
"Bunning, Lucy",Community Learning 1,16745,1.3
"Bunning, Lucy",Community Learning 1,16718,-1.9
"Kostka, Ilka",Community Learning 1,16720,-2.0
"Swenddal, Heather",Community Learning 1,17708,-0.2
"Frazitta, Stephanie",Community Learning 1,17709,-0.9
"Tomeho-Palermino, Maria",Community Learning 1,17710,-2.7
"Kostka, Ilka",Community Learning 1,17711,-1.5
"Miller, Edward",Global Corp  Social Rspnsblty,11761,2.3
"Braff, Paul",Global Corp  Social Rspnsblty,18750,-2.3
"Sangster, John",Engineering Design,10382,-2.6
"Keyvani Someh, Leila",Engineering Design,18771,-2.6
"O'Connell, Brian",Engr Prob Solv and Comp,10469,-1.2
"Mukasa, Constantine",Cornerstone of Engineering 1,14219,-4.5
"Love, Jennifer",Cornerstone of Engineering 1,14220,-0.2
"Love, Jennifer",Cornerstone of Engineering 1,14222,-0.2
"Sangster, John",Cornerstone of Engineering 1,14223,2.9
"Love, Jennifer",Cornerstone of Engineering 1,14224,-0.9
"Whalen, Richard",Cornerstone of Engineering 1,14225,3.6
"Whalen, Richard",Cornerstone of Engineering 1,14226,3.0
"Hertz, Joshua",Cornerstone of Engineering 1,14227,2.1
"Davis, Duncan",Cornerstone of Engineering 1,14228,2.0
"Davis, Duncan",Cornerstone of Engineering 1,14229,0.5
"Hertz, Joshua",Cornerstone of Engineering 1,14230,2.3
"Schulte Grahame, Kathryn",Cornerstone of Engineering 1,14232,0.3
"Whalen, Richard",Cornerstone of Engineering 1,14234,2.0
"Sangster, John",Cornerstone of Engineering 1,14235,0.6
"Schulte Grahame, Kathryn",Cornerstone of Engineering 1,14237,2.7
"Hertz, Joshua",Cornerstone of Engineering 1,14238,2.8
"Mukasa, Constantine",Cornerstone of Engineering 1,14240,-2.4
"Maheswaran, Balasubramaniam",Cornerstone of Engineering 1,14244,0.2
"Maheswaran, Balasubramaniam",Cornerstone of Engineering 1,14245,-1.6
"Hertz, Joshua",Cornerstone of Engineering 1,14668,3.6
"Mukasa, Constantine",Cornerstone of Engineering 1,15020,-0.6
"Freeman, Susan",Cornerstone of Engineering 1,15021,0.3
"Mukasa, Constantine",Cornerstone of Engineering 1,15874,-2.6
"Davis, Duncan",Cornerstone of Engineering 1,15875,1.0
"O'Connell, Brian",Cornerstone of Engineering 1,16856,0.1
"Keyvani Someh, Leila",Cornerstone of Engineering 1,18772,-5.9
"Maheswaran, Balasubramaniam",Cornerstone of Engineering 2,14246,0.8
"Maheswaran, Balasubramaniam",Cornerstone of Engineering 2,14247,0.2
"Schulte Grahame, Kathryn",Cornerstone of Engineering 2,14248,2.6
"Schulte Grahame, Kathryn",Cornerstone of Engineering 2,14249,-0.2
"Keyvani Someh, Leila",Cornerstone of Engineering 2,14667,-6.0
"O'Connell, Brian",Cornerstone of Engineering 2,16855,0.0
"Slavov, Nikolai",Math Methods for Engineers,13549,-1.9
"Parameswaran, Harikrishnan",Math Methods for Engineers,15876,-3.9
"Eckelman, Matthew",Energy Sys: Sci/Tech/Sustain,13793,2.3
"Reisberg, Rachelle",Career Management,10295,2.5
"Buff, Eugene",Customer-Driven Tech Innovatn,14409,-2.2
"Pelletier, James",Engineering Product Design,14407,1.5
"Sivak, Mark",Iterative Prod Prototyp Engr,14665,0.6
"Hutchins, John",Product Development for Engrs,13100,2.5
"Hutchins, John",Product Development for Engrs,15873,4.9
"Lakis, Meghan","Transition, Learn, Connect Sem",11165,0.0
"Lakis, Meghan","Transition, Learn, Connect Sem",11164,0.4
"Lakis, Meghan","Transition, Learn, Connect Sem",11163,2.5
"Maxey, Karin",Elementary German 1,15118,4.5
"Maxey, Karin",Elementary German 2,11973,2.8
