instructor,course_title,course_id,professor_score
"Miller, Mark",Recitation for CS 5004,51956,5.0
"Miller, Mark",Recitation for CS 5004,51958,9.8
"Miller, Mark",Recitation for CS 5004,51959,5.8
"Cantrell, Gary",Recitation for CS 5004,51980,-11.7
"Jump, Maria","Data Str, Algo  App in CmpSys",51739,-12.4
"Slaughter, Adrienne","Data Str, Algo  App in CmpSys",51942,4.7
"Coady, Monica","Data Str, Algo  App in CmpSys",51943,-9.1
"Hailpern, Brent","Data Str, Algo  App in CmpSys",51960,10.2
"Hailpern, Brent","Data Str, Algo  App in CmpSys",51961,4.6
"Valcourt, Scott","Data Str, Algo  App in CmpSys",51981,3.9
"Jump, Maria",Recitation for CS 5008,51740,-5.2
"Slaughter, Adrienne",Recitation for CS 5008,51944,8.7
"Kasaragod, Prathibha",Recitation for CS 5008,51962,5.0
"Kasaragod, Prathibha",Recitation for CS 5008,51963,-81.4
"Kasaragod, Prathibha",Recitation for CS 5008,51964,-7.9
"Kasaragod, Prathibha",Recitation for CS 5008,51965,-6.5
"Valcourt, Scott",Recitation for CS 5008,51982,0.3
"Saripalli, Kanaka",Fndtns Artificial Intelligence,51976,-23.3
"Schedlbauer, Martin",Database Management Sys,51924,3.5
"Chhay, Bruce",Database Management Sys,51946,4.5
"Slaughter, Adrienne",Found of Software Engineering,51973,2.1
"Feinberg, Daniel",Mobile Application Development,51925,1.9
"Mullen, Anthony",Web Development,51926,-7.6
"Pavlu, Virgil",Algorithms,50585,-7.8
"Sun, Zhifeng",Algorithms,51947,6.7
"Jahanjou, Hamidreza",Algorithms,51969,-4.9
"Jahanjou, Hamidreza",Algorithms,51970,-1.8
"Martell, Craig",Algorithms,51984,-1.2
"Ahmad, Uzair",Machine Learning,51927,5.0
"Bagherjeiran, Abraham",Machine Learning,51971,-2.9
"Arunagiri, Sara",Data Mining Techniques,51972,0.6
"Johnson, Reid",Data Mining Techniques,51975,10.7
"Taglienti, Carmen",Fundamentals Cloud Computing,52095,10.2
"Saripalli, Kanaka",Scalable Distributed Systems,51985,-23.5
"Bonaci, Tamara","Privacy, Security  Usability",51974,9.1
"Selinger, Ethan",Career Preparation,51996,4.4
"Ness, Robert",Special Topics in Data Science,51741,-15.1
"Ness, Robert",Special Topics in Data Science,51742,-1.0
"Peters, Daniel",Concpts of Object-Oriented Des,51753,7.8
"Chawla, Vishal",User Experience Design/Testing,51756,3.0
"Peters, Daniel",Special Topics: Comp Sys Engr,51977,0.2
"Feinberg, Daniel",Collect/Store/Retrieve Data,51929,-0.8
"Assareh, Amin",Intro Data Mining/Machine Lrn,50754,8.5
"Yehoshua, Roi",Intro to Programming for DS,51885,0.9
"Brady, David",Intro Linear Algebra  Prob,51886,0.8
"Bogden, Philip",Intro to Data Management,51043,15.9
"Yehoshua, Roi",Supervised Machine Learning,51023,-13.1
"Jain, Shantanu",Unsupervised Machine Learning,51024,-5.0
"Brady, David",Info Viz in Data Science,50982,5.0
"Odenwald, Karla",Principles of Macroeconomics,51821,-0.3
"Fell, Peter",Principles of Macroeconomics,52124,0.7
"Fell, Peter",Principles of Microeconomics,51822,-0.5
"Fell, Peter",Principles of Microeconomics,52123,5.6
"Bleakney, John",Engineering Project Management,51773,2.5
"Van Alfen, Brad",Engineering/Org Psychology,50759,6.0
"Shi, Shiaoming",Economic Decision Making,51774,0.0
"Klaphake, Carrie",Career Managmnt for Engineers,51009,1.2
"Fisher, Jessica",Career Managmnt for Engineers,51009,0.8
"Adrien, Laura",Career Managmnt for Engineers,51009,0.9
"Meyer, Laura",Career Managmnt for Engineers,51009,0.9
"Pirozzi, Maricla",Career Managmnt for Engineers,51009,1.0
"DeGrandis, Melissa",Career Managmnt for Engineers,51009,0.8
"Xu, Mofei",Career Managmnt for Engineers,51009,1.4
"Ochengco, Abigail",Career Managmnt for Engineers,51027,1.5
"Meyer, Laura",Career Managmnt for Engineers,51027,1.4
"Bleakney, John",Projects for Professionals,52445,-12.7
"Bleakney, John",Projects for Professionals,52446,-6.3
"Hitchcock, Matthew",First-Year Writing,51934,2.0
"Steck, Edward",First-Year Writing,52209,3.4
"Leake, Mary",First-Year Writing,52210,-2.4
"Carey, Alexandra",First-Year Writing,52211,-2.5
"Wallace, Jon",Appl of AI in Energy Systems,51776,2.5
"Showalter, Catherine",Adv Reading for Grad School,51833,0.8
"Watson, Natalya",Adv Reading for Grad School,51833,-2.4
"Zhou, Lin",Adv Listening/Speaking Grad,51838,3.5
"Maliborska, Veronika",Adv Listening/Speaking Grad,51838,3.7
"Watson, Natalya",Research and Writing for Grad,50445,0.4
"Maliborska, Veronika",Research and Writing for Grad,50445,3.8
"Griffin, Brent",Critical Writing,51843,-1.7
"Banerjee, Han-Ting",Critical Writing,51843,1.5
"Dehghan, Elham",Critical Writing,51844,1.3
"Dehghan, Elham",Critical Writing,51845,0.3
"Hershey, Ashlee",Critical Writing,51846,3.5
"Slezas, Egle",Critical Writing,51847,-0.9
"D'Atri, Jessica",Critical Writing,51848,2.7
"D'Atri, Jessica",Critical Writing,51849,-3.6
"Hershey, Ashlee",Critical Writing,51850,3.7
"Tomeho-Palermino, Maria",Critical Writing,51851,0.2
"Clark, Tabitha",Critical Writing,51852,5.0
"Slezas, Egle",Critical Writing,51853,-2.1
"Platt, Harlan",Fund Management for Analysts,50493,0.1
"Schoen, Scott",Fund Management for Analysts,50493,-0.2
"Odenwald, Karla",Global Corp  Social Rspnsblty,50217,2.6
"Johnson, Craig",Bus App Decsn Spprt Healthcare,51730,4.0
"Spitulnik, Jay",Project Management,50267,0.8
"Maloney, Marie",Improving Patient Experience,50526,-2.9
"Aubrey, Kathleen",Design for Usability Health,50749,1.4
"Powell, Adam",Quantify Val of Informatics,50582,0.6
"Lu, Zhenyuan",Computation and Visualization,51778,-1.1
"Radhakrishnan, Srinivasan",Data Mining in Engineering,51779,-0.9
"Mohammadi, Ramin",Special Topics in Indstrl Engr,51780,-8.6
"Braun, Jerome",Neural Networks/Deep Learning,51025,2.7
"Harteveld, Casper",Projects for Professionals,52488,0.0
"Bugrara, Khaled",Application Modeling  Design,51758,-16.7
"Bugrara, Khaled",Application Engineer  Dev,51759,-3.2
"Bugrara, Khaled",Lab for INFO 5100,51763,-6.7
"Hariharan, Ramkumar",Data Science Eng with Python,52068,-18.1
"Chawla, Vishal",Web Design/User Experien Engr,51214,0.7
"Hillyard, Robin",Program Structure  Algorithms,50494,1.2
"Brown, Nicholas",Program Structure  Algorithms,50776,-1.4
"Wang, Wuping",Data Mgt and Database Design,50409,1.3
"Sabbouh, Marwan",Adv Big-Data App/Indexing,50852,3.8
"Sherman, Richard",Designing Data Arch Busn Intel,50670,5.4
"Pirozzi, Maricla",Managerial Comm for Engineers,50842,10.2
"Hariharan, Ramkumar",Advances Data Sci/Architecture,51074,-1.4
"Peterka, Aaron",Interdisc Global Challenge,52021,-0.8
"Scalone, Luke",Interdisc Global Challenge,52022,-0.8
"Raustad, Nicole",Interdisc Global Challenge,52023,-6.9
"Kane, Brianne",Interdisc Global Challenge,52024,-13.6
"Geisler, Isabel",Interdisc Global Challenge,52025,3.2
"Beauchamp, Nicholas",Intro Computational Statistics,50963,11.3
"Casso Dominguez, Carlos",Statistical Analysis,50964,-4.2
"Hassan, Rania",Calculus 1 for Business/Econ,51869,-18.1
"Hassan, Rania",Calculus 1 for Business/Econ,51870,-22.6
"Hassan, Rania",Calculus 1 for Sci/Engr,51871,-5.6
"Hassan, Rania",Calculus 2 for Sci/Engr,51872,-9.0
"Boviard, Carolyn",Creating/Sustain Cust Markets,52075,0.0
"Femia, Carol",Foundations Prof Nursing Prac,50934,-2.3
"Adams, Leslie",Foundations Prof Nursing Prac,50934,-4.6
"Walsh, Lisa",Foundations Prof Nursing Prac,50934,-4.4
"Kim, Tiffany",Foundations Prof Nursing Prac,50934,-3.0
"Hirsch, Meredith",Foundations Prof Nursing Prac,50935,-0.1
"Hirsch, Meredith",Foundations Prof Nursing Prac,52199,6.1
"Walsh, Lisa",Ethical Healthcare: Genetics,50937,-4.1
"Robinson, Kathryn",Ethical Healthcare: Genetics,50938,7.0
"Odell, Michael",Ethical Healthcare: Genetics,51114,0.6
"Kim, Tiffany",Influences on Hlth and Illnss,50479,10.0
"Bronski, Mary",Influences on Hlth and Illnss,50480,-1.3
"Strout, Kelley",Influences on Hlth and Illnss,50481,3.0
"Patterson, Susan",Influences on Hlth and Illnss,50533,-1.8
"Patterson, Susan",Influences on Hlth and Illnss,51115,-11.4
"Landry, Victoria",Hlth Assess  Fund Nrsg Skills,50262,-12.2
"Laverty, Caroline",Hlth Assess  Fund Nrsg Skills,50279,6.6
"Bronski, Mary",Hlth Assess  Fund Nrsg Skills,50280,-7.2
"Williams, Kristy",Hlth Assess  Fund Nrsg Skills,50520,-7.5
"Scibetta, Sarah",Hlth Assess  Fund Nrsg Skills,52200,0.4
"Eisner, Felicia",Lab for NRSG 2220,50263,-7.1
"Almeida, Gregory",Lab for NRSG 2220,50263,-7.4
"Eisner, Felicia",Lab for NRSG 2220,51892,0.7
"Almeida, Gregory",Lab for NRSG 2220,51892,0.3
"Brown, Kaitlin",Lab for NRSG 2220,50425,7.6
"Minnick, Katie",Lab for NRSG 2220,50425,7.6
"Mathieu Gonzalez, Kristen",Integ Patho  Pharm Nrsg Prac,50940,-12.8
"Gallagher, Susan",Integ Patho  Pharm Nrsg Prac,50941,2.8
"Okenla, Adetoun",Integ Patho  Pharm Nrsg Prac,50942,-21.8
"Griffin, Mary",Integ Patho  Pharm Nrsg Prac,50943,-10.5
"Femia, Carol",Nursing with Women   Families,50264,0.5
"Michaud, Kristen",Nursing with Women   Families,50281,5.0
"Michaud, Kristen",Nursing with Women   Families,50426,-0.2
"Mann, Marisa",Nursing with Women   Families,50521,5.4
"Mann, Marisa",Nursing with Women   Families,52201,4.1
"Mathieu Gonzalez, Kristen",Nursing Care of Adults 1,50289,8.3
"Minnick, Katie",Nursing Care of Adults 1,50290,5.7
"Reynolds, Teresa",Nursing Care of Adults 1,50429,4.4
"King, Rachael",Nursing Care of Adults 1,50529,1.7
"Abel, Sherry",Nursing Care of Adults 1,52002,0.2
"Femia, Carol",Adv Assess  Interventions,50297,9.0
"Conway, Daniel",Adv Assess  Interventions,50298,-2.2
"Conway, Daniel",Adv Assess  Interventions,50434,-2.5
"Beal, Nicole",Adv Assess  Interventions,50534,3.8
"Beal, Nicole",Adv Assess  Interventions,52015,4.7
"Merola, Cara",Lab For NRSG 3323,50299,7.3
"Palumbo, Melissa",Lab For NRSG 3323,50299,7.3
"Merola, Cara",Lab For NRSG 3323,50300,10.7
"Palumbo, Melissa",Lab For NRSG 3323,50300,10.7
"Merola, Cara",Lab For NRSG 3323,50353,4.7
"Palumbo, Melissa",Lab For NRSG 3323,50353,4.3
"Merola, Cara",Lab For NRSG 3323,50450,3.9
"Palumbo, Melissa",Lab For NRSG 3323,50450,3.4
"Beal, Nicole",Lab For NRSG 3323,50569,2.9
"Shapiro, Laura",Nur  Promo of Mental Health,50128,4.2
"Shapiro, Laura",Nur  Promo of Mental Health,50301,-2.1
"Shapiro, Laura",Nur  Promo of Mental Health,50435,1.9
"Goodwin, Tukessa",Nur  Promo of Mental Health,50531,9.9
"Goodwin, Tukessa",Nur  Promo of Mental Health,52016,6.4
"Walsh, Lisa",Nursing Care of Adults 2,50302,-38.4
"Fernandes, Eduarda",Nursing Care of Adults 2,50303,-33.7
"Fernandes, Eduarda",Nursing Care of Adults 2,50354,-43.4
"Ramdin, Valeria",Nursing Care of Adults 2,50001,-8.7
"Little, Michelle",Nursing Care of Adults 2,50571,-24.3
"Mizzoni, Nancy",Nursing Care of the Child,50304,1.1
"Murray, Erica",Nursing Care of the Child,50305,3.8
"Murray, Erica",Nursing Care of the Child,50355,6.7
"Parker, Sarah",Nursing Care of the Child,50225,1.0
"Frye Burgess, LaKisha",Nursing Care of the Child,50572,4.6
"Frye Burgess, LaKisha",Nursing Care of the Child,52027,2.8
"Kim, Tiffany",Public Health Community Nursng,50309,5.4
"Humphrey, Jessica",Public Health Community Nursng,50362,7.1
"MacKinnon, Sharon",Public Health Community Nursng,50577,7.2
"Mosadegh, Sara",Managing  Leading Hlthcare,50310,-1.4
"Mosadegh, Sara",Managing  Leading Hlthcare,50311,2.8
"Odell, Michael",Managing  Leading Hlthcare,50580,3.7
"Mizzoni, Nancy",Comprehensive Nursing Pract,50312,-2.4
"Williams, Kristy",Comprehensive Nursing Pract,50581,3.2
"Pawelek, Karen",Hlthcare Sys  Prof Role Dev,50487,-20.1
"Liken, Michelle",Epidemiology  Populatn Health,50276,-6.0
"Regis, Craig",Epidemiology  Populatn Health,50707,8.0
"Debaca, Vicki",Intro Research Method Hlthcare,51911,0.6
"Liken, Michelle",Intro Research Method Hlthcare,51912,-2.5
"Peirce, Anne",Intro Research Method Hlthcare,51913,-10.6
"Ramdin, Valeria",Intro Research Method Hlthcare,51915,-11.0
"MacKinnon, Sharon",Intro Research Method Hlthcare,52031,5.3
"MacKinnon, Sharon",Intro Research Method Hlthcare,52032,5.2
"Tolosko, Jacqueline",Health Assessment,50944,7.1
"Kennedy, Mary",Health Informatics,50708,-7.0
"Rejtar, Marketa",Care of Crit Ill Child-Practcm,50278,10.4
"Rejtar, Marketa",Care of Crit Ill Child-Practcm,50976,9.5
"Mylott, Laura",Leadership Adv Practice Nrsg,50710,-0.0
"Polcari, Ann",Research Evidence to Practice,50399,6.6
"Hall, Susan",Research Evidence to Practice,51916,9.5
"Siefert, Mary Lou",Practice Research Application,50527,-4.5
"Liken, Michelle",Practice Research Application,50413,-6.2
"Dewan, Janet",Role/Prac Issues in Nurse Anes,50709,4.1
"Reede, Lynn",Role/Prac Issues in Nurse Anes,50709,4.7
"Butera, Michael",Adv Concepts Nurse Anes Prac,51917,-9.9
"King, Daniel",Gross Anatomy Physiology Anes,51918,10.3
"Hall, Susan",Gross Anatomy Physiology Anes,51918,10.2
"Lea, Joshua",Conceptual Basis of NA Prac 1,51919,11.0
"Lorette, Connie",Nurse Anesthesia Practicum 1,50946,5.0
"King, Daniel",Nurse Anesthesia Practicum 1,50946,5.9
"Dewan, Janet",Nurse Anesthesia Practicum 1,50946,3.4
"Lea, Joshua",Nurse Anesthesia Practicum 1,50946,4.6
"Butera, Michael",Nurse Anesthesia Practicum 1,50946,5.3
"Lorette, Connie",Adv Clinical Experiences NA 1,51952,-4.9
"Dewan, Janet",Adv Clinical Experiences NA 1,51952,-6.5
"Lea, Joshua",Adv Clinical Experiences NA 1,51952,-4.2
"Butera, Michael",Adv Clinical Experiences NA 1,51952,-7.1
"Hall, Susan",Adv Clinical Experiences NA 1,51952,-3.1
"Mylott, Laura",DNP Scholarly Project 1,50950,5.3
"Reede, Lynn",DNP Scholarly Project 1,50950,5.9
"Yarossi, Mathew",DNP Scholarly Project 1,50950,-0.3
"Pei, Jinxiang",Deterministic Ops Research,51781,4.6
"Welden, Trafford",Introduction to Philosophy,51874,3.4
"Bamgbade, Benita",Prof Communication Pharm Prac,50008,-4.8
"Van Amburgh, Jenny",Leadership/Advocacy Hlth Prof,50752,10.4
"DiVall, Margarita",Leadership/Advocacy Hlth Prof,50752,10.8
"Gonyeau, Michael",Leadership/Advocacy Hlth Prof,50752,10.1
"Brown, Todd",Leadership/Advocacy Hlth Prof,50752,9.7
"Cersosimo, Robert",Cancer Chemotherapy,51062,2.7
"Woolley, Adam",Comp Disease Mgmt 2,50374,0.7
"Roberts, Russel",Comp Disease Mgmt 2,50374,2.3
"Sibicky, Stephanie",Comp Disease Mgmt 2,50374,4.6
"Miller, Danielle",Comp Disease Mgmt 2 Skills Lab,50346,1.2
"Kirwin, Jennifer",Comp Disease Mgmt 2 Skills Lab,50346,2.5
"Miller, Danielle",Comp Disease Mgmt 2 Skills Lab,50347,1.9
"Kirwin, Jennifer",Comp Disease Mgmt 2 Skills Lab,50347,2.3
"Zgarrick, David",Pharmacy Care Management,50519,0.8
"Van Amburgh, Jenny",Pharmacy Care Management,50519,-3.1
"Brown, Todd",Pharmacy Care Management,50519,-3.1
"Barnes, Kelly Ann",Jurisprudence,50537,3.6
"Douglass, Mark",Pharmaceutical Industry,50760,-0.8
"Milane, Lara",Pharmaceutics 2,50014,0.3
"Amiji, Mansoor",Pharmaceutics 2,50014,-5.1
"Sullivan, Matthew",Pharmaceutics 2,50014,-0.8
"Desai, Nishil",Pharmaceutics 2,50014,-4.5
"Konry, Tali",Pharmaceutics 2,50014,0.3
"Desai, Nishil",Pharmaceutics Laboratory,50012,-7.6
"Konry, Tali",Pharmaceutics Laboratory,50012,-10.2
"Desai, Nishil",Pharmaceutics Laboratory,50011,-11.7
"Konry, Tali",Pharmaceutics Laboratory,50011,-11.3
"Desai, Nishil",Pharmaceutics Laboratory,50010,-7.9
"Konry, Tali",Pharmaceutics Laboratory,50010,-8.3
"Desai, Nishil",Pharmaceutics Laboratory,50009,2.9
"Konry, Tali",Pharmaceutics Laboratory,50009,1.7
"Desai, Nishil",Pharmaceutics Laboratory,50440,-3.0
"Konry, Tali",Pharmaceutics Laboratory,50440,1.4
"Desai, Nishil",Pharmaceutics Laboratory,50441,-8.8
"Konry, Tali",Pharmaceutics Laboratory,50441,-7.3
"Desai, Nishil",Pharmaceutics Laboratory,50442,-4.4
"Konry, Tali",Pharmaceutics Laboratory,50442,-4.7
"Haass-Koffler, Carolina",Pharmacology/Med Chem 2,50013,-0.1
"Bernstein, Eugene",Pharmacology/Med Chem 2,50013,3.6
"Thakur, Ganesh",Pharmacology/Med Chem 2,50013,1.0
"Milane, Lara",Pharmacology/Med Chem 2,50013,1.4
"Plant, Leigh",Pharmacology/Med Chem 2,50013,3.9
"Ferrins, Lori",Pharmacology/Med Chem 2,50013,1.3
"Kim, MiSook",Pharmacology/Med Chem 2,50013,1.0
"Cersosimo, Robert",Pharmacology/Med Chem 2,50013,1.3
"McCoy, Christopher",Anti-Infectives,50404,-1.4
"Thakur, Ganesh",Anti-Infectives,50404,0.2
"Brade, Karrine",Anti-Infectives,50404,-0.1
"Mercuro, Nicholas",Anti-Infectives,50404,0.6
"Soukos, Nikolaos",Anti-Infectives,50404,1.8
"Manetsch, Roman",Anti-Infectives,50404,-0.6
"Jhaveri-Schneider, Sonal",Sci Writing: Thesis Proposal,50793,-8.6
"Maniar, Swapnil",Public Health Capstone,50986,-4.0
"Gillis, Alison",Practicum,50971,5.1
"Altunkaynak, Ismet",Mthds of Advancd Prblm Solving,60107,0.0
"Miller, Edward",Intro to American Government,51876,-0.6
"Odenwald, Karla",Intro to American Government,51876,-0.4
"Hazelton, Glenn",GIS for Urban/Regional Policy,50514,0.0
"Folmar, Eric",Kinesiology,50245,14.5
"Yen, Sheng-Che",Kinesiology,50245,13.9
"Thomas, Adam",Lab for PT 5133,50246,10.9
"Hunt, Christopher",Lab for PT 5133,50246,11.2
"Mirek, Elizabeth",Lab for PT 5133,50246,11.5
"Thomas, Adam",Lab for PT 5133,50247,6.6
"Lopes, Alexandre",Lab for PT 5133,50247,0.6
"Thomas, Adam",Lab for PT 5133,51931,16.6
"Hunt, Christopher",Lab for PT 5133,51931,16.6
"Mirek, Elizabeth",Lab for PT 5133,51931,16.6
"Thomas, Adam",Lab for PT 5133,51932,-78.4
"Lopes, Alexandre",Lab for PT 5133,51932,-78.4
"Sikes, Robert",Neuroscience,50031,-23.7
"Bernardo, Colin",Lab for PT 5138,50029,1.6
"Marchand, James",Lab for PT 5138,50029,-14.3
"Sikes, Robert",Lab for PT 5138,50029,-7.6
"Bernardo, Colin",Lab for PT 5138,50028,-3.4
"Marchand, James",Lab for PT 5138,50028,-44.4
"Sikes, Robert",Lab for PT 5138,50028,-10.4
"Bernardo, Colin",Lab for PT 5138,50120,-42.4
"Marchand, James",Lab for PT 5138,50120,-59.4
"Sikes, Robert",Lab for PT 5138,50120,-59.4
"Bernardo, Colin",Lab for PT 5138,51933,-78.4
"Marchand, James",Lab for PT 5138,51933,-78.4
"Sikes, Robert",Lab for PT 5138,51933,-78.4
"Hickey, Mary",Pathology,50030,3.1
"Nippins, Matthew",Pathology,50030,4.6
"Woolley, Adam",Pharmacology for PT,50583,3.0
"Trutor, Clayton",Sociology of Boston,51877,-0.5
"Welden, Trafford",Sociology of Boston,51878,-2.3
"Mueller, Justin",Sociology of Boston,51879,0.7
"Trutor, Clayton",Sociology of Boston,51880,-1.1
"Shimer, Barbara",Sociology of Boston,51881,-2.2
"Welden, Trafford",Sociology of Boston,51882,1.4
"Skinnon, Jennifer",Sociology of Boston,51883,2.4
"Trutor, Clayton",Sociology of Boston,51884,2.5
"Martin, Elizabeth",Speech-Lang Pathology Clinic 2,50232,2.5
"Fine, Susan",Speech-Lang Pathology Clinic 2,50232,-2.1
"Martin, Elizabeth",Speech-Lang Pathology Clinic 3,50390,-0.4
"Fine, Susan",Speech-Lang Pathology Clinic 3,50390,-0.3
"Shridhar, Rajiv",Special Topics: Networking,51247,4.8
"Marquez, Enrique",IT for Arts Organizations,41500,-18.9
"O'Kelly, Peggy",Financl Accounting  Reporting,40031,6.3
"Russo, Anthony",Financl Accounting  Reporting,40030,-2.1
"Sherman, H",Managerial Accounting,40029,-0.6
"Sherman, H",Managerial Accounting,40131,0.4
"Goldman, William",Managerial Accounting,40329,1.1
"Fitzgerald, Brian",Financl Reporting  Analysis 1,40240,3.2
"Goldman, William",Auditing  Other Assur Srvcs,40105,4.1
"Williams, Christina",Fin Reptg  Manag Dec Mkg 1,40196,5.8
"Williams, Christina",Fin Reptg  Manag Dec Mkg 2,40099,-21.4
"Rupert, Timothy",Business Entity Taxation,40108,6.8
"Rupert, Timothy",Business Entity Taxation,41884,5.7
"Boyer, James",Contemp  Emrg Issues Fin Rept,40092,-8.1
"Sunderland, Daniel","Corp Gov, Ethics, Fin Rpt",41663,6.7
"Trotman, Andrew",Corporate Fin Reporting 1,40098,5.9
"Ginsberg, Laurance",Acct for Business Combinations,40097,0.1
"Gagnon, Timothy",Acctg for Foreign Currency,40126,-13.6
"Maletta, Mario",Planng/Budgeting for Innovatn,40521,1.7
"Dillon, Elizabeth",Boston in Literature,41609,-0.1
"Panford, Kwamina",Africa Today,41365,-5.2
"Bournazian, Alma",Elementary ASL 1,40697,-3.3
"Velez, Elisa",Elementary ASL 1,41223,4.3
"Weinstein, Liza",Ethnographic Field Experience,41606,4.9
"Gin, Matthew",Buildings and Cities,41499,0.0
"Brens, Luis",Introduction to Photography,40922,-5.6
"Mueller Robinson, Dana",Introduction to Photography,41508,3.0
"Brens, Luis",Photo Tools,40923,-0.7
"Brens, Luis",Photo Tools,41509,-4.5
"Borgstrom, Skylar",Observational Drawing,40216,8.1
"Thibeault, Peter",Color and Composition,40174,-10.0
"Borgstrom, Skylar",Color and Composition,40430,-3.3
"Brown, Judith",Color and Composition,41695,2.3
"Borgstrom, Skylar",Color and Composition,41793,-4.6
"Cao, Anqi",Color and Composition Tools,41511,-13.4
"Cao, Anqi",Color and Composition Tools,41805,-8.3
"Hechtman, Julia",Movement and Time,41512,5.4
"Maduri, Madison",Movement and Time Tools,41513,3.6
"Green, Jesse",Experience and Interaction,40580,1.9
"Thorne, Jamal",Experience and Interaction,41672,9.6
"Jaleel, Mohammad",Experience  Interaction Tools,40581,1.0
"Terrado, Kate",Design Process Context/Systems,40486,3.2
"Smith, Daryl",Typography 1,40112,5.0
