instructor,course_title,course_id,professor_score
"Myers, David",Investments,12571,-0.7
"Porter, Gary",Investments,12904,2.9
"Mkrtchyan, Anahit",Issues in Corporate Governance,18149,8.7
"Kale, Jayant",International Financial Mgt,10708,-10.6
"Bai, Jianqiu",Financial Modeling,17876,-3.7
"Popescu, Marius",Fin Data Analytics with Python,17877,-14.2
"Popescu, Marius",Fin Data Analytics with Python,18533,-9.6
"Faleye, Olubunmi",Mergers and Acquisitions,14706,-7.7
"Venkateswaran, Anand",Financial Risk Management,10710,6.8
"Venkateswaran, Anand",Financial Risk Management,13446,6.4
"Swasey, Richard",Investment Banking,12540,2.9
"Yang, Shiawee",Real Estate Finance,13967,7.7
"Yang, Shiawee",Real Estate Finance,16446,-1.7
"Platt, Harlan",Turnaround Management,10011,7.5
"Koticha, Apoorva",Fixed-Income Securities,15988,3.8
"Kale, Jayant",Advanced Financial Strategy,14707,-2.4
"Bernfeld, Mark",Entrepreneurial Finance,12572,11.2
"Baer, Jonathan",Entrepreneurial Finance,18328,17.2
"Zafar, Naeem",Entrepreneurial Finance,18328,17.5
"Chiou, Wan-Jiun",Financial Decision Making,10944,4.0
"Chiou, Wan-Jiun",Financial Decision Making,10759,-17.0
"Gooley, Mark",Analysis Fin Instit  Mkts,10943,4.2
"Porter, Gary",Investment Analysis,11290,-32.5
"Marks, Joseph",Investment Analysis,13729,15.1
"Marks, Joseph",Investment Analysis,13728,11.8
"Popescu, Marius",International Finance Mngmnt,14712,-2.3
"Venkateswaran, Anand",Financial Strategy,16354,6.1
"Mooradian, Robert",Finance Seminar,10942,-0.8
"Koticha, Apoorva",Fixed Income Securities  Risk,16013,9.4
"Faleye, Olubunmi",Mergers/Acquisitions/Prv Eqty,16233,-10.6
"Platt, Harlan",Business Turnarounds,11882,5.1
"Yang, Shiawee",Real Estate Finance  Invstmnt,14004,11.1
"Haidar, Haissam",Portfolio Management,16014,-9.2
"Fogel, David",Entre Finance/Venture Capital,17883,-20.9
"Gooley, Mark",Financial Management,16694,15.1
"Gooley, Mark",Financial Management,16695,9.7
"Zheng, Kuncheng",Corporate Finance,18521,10.7
"Bai, Jianqiu",Corporate Finance,18522,-2.4
"Mukherjee, Saptarshi",Financial Math  Markets,18523,4.0
"Mukherjee, Saptarshi",Financial Math  Markets,18524,-1.5
"Platt, Harlan",Fund Management for Analysts,11883,-2.1
"Dunand, Catherine",Elementary French 1,10108,0.1
"Dunand, Catherine",Elementary French 1,10106,-19.6
"Miles, Loiza",Elementary French 2,10105,11.2
"Miles, Loiza",Elementary French 2,10104,-9.3
"Dunand, Catherine",Intermediate French 1,10103,7.5
"Dunand, Catherine",Intermediate French 1,11707,-7.7
"Miles, Loiza",Intermediate French 2,10102,-4.4
"Ziane, Sali",Advanced French 1,11705,3.8
"Ziane, Sali",Advanced French 2,11243,15.6
"Ziane, Sali",Special Topics in French,16452,6.5
"Leavitt, Sara",Connections and Decisions,12710,-2.3
"Roe, Lisa",Connections and Decisions,10340,-30.4
"Medeiros, Tiffany",Connections and Decisions,10339,-0.6
"Medeiros, Tiffany",Connections and Decisions,10338,-3.5
"Conover, Susan",Connections and Decisions,10337,-17.5
"Hoger, Brooke",Connections and Decisions,12718,7.9
"Falasca, Valerie",Connections and Decisions,10335,-13.9
"Dornink, Lynn",Connections and Decisions,10334,3.3
"Loscuito, Margaret",Connections and Decisions,10512,-4.9
"Modica, Michaela",Connections and Decisions,10511,-7.1
"Lakis, Meghan",Connections and Decisions,10302,1.0
"Roche, Ariana",Connections and Decisions,10680,2.3
"Riccio, Jason",Connections and Decisions,15064,5.8
"Cooper, Adam",First-Year Inquiry Seminar,11997,-5.0
"Hinson, John",First-Year Inquiry Seminar,11998,5.2
"Noland, Carey",First-Year Inquiry Seminar,11999,17.2
"Felde, Nathan",First-Year Inquiry Seminar,13888,-19.9
"Berkey, Rebecca",First-Year Inquiry Seminar,13889,-18.1
"Sichling, Brandon",Games and Society,11601,3.9
"Pearce, Celia",Experimental Game Design,13947,-4.8
"Murphy, Caroline",The Business of Games,13584,8.5
"Sichling, Brandon",Narrative for Games,14944,-2.4
"Murphy, Caroline",Foundations of Game Design,13090,-3.2
"Pearce, Celia",Foundations of Game Design,14330,-5.4
"Sichling, Brandon",Foundations of Game Design,15105,-0.2
"Peters, Athena",Foundations of Game Design,16539,-45.4
"Peters, Athena",Foundations of Game Design,18825,-58.4
"Liberty, Samuel",Game Studio,15904,-21.7
"Curry, Derek",Rapid Idea Prototyping Games,11645,4.0
"Curry, Derek",Rapid Idea Prototyping Games,13949,1.8
"Pletcher, Kellian",Game Design Capstone 1,12132,-2.7
"Pletcher, Kellian",Game Design Capstone 1,15555,-24.7
"Kagaya, Claire",Globalization  Internat Affrs,16880,4.6
"Floman, Benjamin",The NUin Seminar,12117,-19.4
"Floman, Benjamin",The NUin Seminar,12839,-13.6
"Floman, Benjamin",The NUin Seminar,12840,-14.2
"Floman, Benjamin",The NUin Seminar,13215,-23.2
"Floman, Benjamin",The NUin Seminar,16784,-19.5
"Floman, Benjamin",The NUin Seminar,15590,-7.3
"Floman, Benjamin",The NUin Seminar,15591,-44.9
"Floman, Benjamin",The NUin Seminar,15596,-26.8
"Spear, Hayley",The NUin Seminar,19578,-15.9
"Floman, Benjamin",The NUin Seminar,15600,-13.3
"Floman, Benjamin",The NUin Seminar,15601,-25.7
"Floman, Benjamin",The NUin Seminar,15627,-23.4
"Floman, Benjamin",The NUin Seminar,15628,-28.8
"Floman, Benjamin",The NUin Seminar,15629,-16.9
"Floman, Benjamin",The NUin Seminar,17023,-22.7
"Oliveira, Alexandre",Community Learning 1,16714,7.7
"Oliveira, Alexandre",Community Learning 1,16715,-2.5
"Capone, Vincent",Community Learning 1,16716,8.9
"Shimer, Barbara",Community Learning 1,16717,-11.4
"Bunning, Lucy",Community Learning 1,16745,1.7
"Bunning, Lucy",Community Learning 1,16718,-4.8
"Kostka, Ilka",Community Learning 1,16720,-9.2
"Swenddal, Heather",Community Learning 1,17708,-2.6
"Frazitta, Stephanie",Community Learning 1,17709,-1.3
"Tomeho-Palermino, Maria",Community Learning 1,17710,-12.1
"Kostka, Ilka",Community Learning 1,17711,-13.3
"Miller, Edward",Global Corp  Social Rspnsblty,11761,9.4
"Braff, Paul",Global Corp  Social Rspnsblty,18750,-6.6
"Sangster, John",Engineering Design,10382,-2.3
"Keyvani Someh, Leila",Engineering Design,18771,-5.6
"O'Connell, Brian",Engr Prob Solv and Comp,10469,0.1
"Mukasa, Constantine",Cornerstone of Engineering 1,14219,-9.1
"Love, Jennifer",Cornerstone of Engineering 1,14220,-3.5
"Love, Jennifer",Cornerstone of Engineering 1,14222,-2.8
"Sangster, John",Cornerstone of Engineering 1,14223,9.8
"Love, Jennifer",Cornerstone of Engineering 1,14224,-1.5
"Whalen, Richard",Cornerstone of Engineering 1,14225,8.9
"Whalen, Richard",Cornerstone of Engineering 1,14226,9.2
"Hertz, Joshua",Cornerstone of Engineering 1,14227,5.9
"Davis, Duncan",Cornerstone of Engineering 1,14228,3.0
"Davis, Duncan",Cornerstone of Engineering 1,14229,0.4
"Hertz, Joshua",Cornerstone of Engineering 1,14230,6.3
"Schulte Grahame, Kathryn",Cornerstone of Engineering 1,14232,4.2
"Whalen, Richard",Cornerstone of Engineering 1,14234,4.8
"Sangster, John",Cornerstone of Engineering 1,14235,2.5
"Schulte Grahame, Kathryn",Cornerstone of Engineering 1,14237,8.9
"Hertz, Joshua",Cornerstone of Engineering 1,14238,4.6
"Mukasa, Constantine",Cornerstone of Engineering 1,14240,-7.2
"Maheswaran, Balasubramaniam",Cornerstone of Engineering 1,14244,-2.3
"Maheswaran, Balasubramaniam",Cornerstone of Engineering 1,14245,-8.5
"Hertz, Joshua",Cornerstone of Engineering 1,14668,9.8
"Mukasa, Constantine",Cornerstone of Engineering 1,15020,-1.5
"Freeman, Susan",Cornerstone of Engineering 1,15021,1.6
"Mukasa, Constantine",Cornerstone of Engineering 1,15874,-7.6
"Davis, Duncan",Cornerstone of Engineering 1,15875,2.5
"O'Connell, Brian",Cornerstone of Engineering 1,16856,-0.3
"Keyvani Someh, Leila",Cornerstone of Engineering 1,18772,-20.3
"Maheswaran, Balasubramaniam",Cornerstone of Engineering 2,14246,1.4
"Maheswaran, Balasubramaniam",Cornerstone of Engineering 2,14247,-2.5
"Schulte Grahame, Kathryn",Cornerstone of Engineering 2,14248,10.2
"Schulte Grahame, Kathryn",Cornerstone of Engineering 2,14249,5.3
"Keyvani Someh, Leila",Cornerstone of Engineering 2,14667,-20.6
"O'Connell, Brian",Cornerstone of Engineering 2,16855,0.7
"Slavov, Nikolai",Math Methods for Engineers,13549,-8.4
"Parameswaran, Harikrishnan",Math Methods for Engineers,15876,-10.8
"Eckelman, Matthew",Energy Sys: Sci/Tech/Sustain,13793,8.1
"Reisberg, Rachelle",Career Management,10295,-7.4
"Buff, Eugene",Customer-Driven Tech Innovatn,14409,-7.0
"Pelletier, James",Engineering Product Design,14407,10.4
"Sivak, Mark",Iterative Prod Prototyp Engr,14665,6.5
"Hutchins, John",Product Development for Engrs,13100,-1.7
"Hutchins, John",Product Development for Engrs,15873,18.8
"Lakis, Meghan","Transition, Learn, Connect Sem",11165,3.6
"Lakis, Meghan","Transition, Learn, Connect Sem",11164,6.9
"Lakis, Meghan","Transition, Learn, Connect Sem",11163,8.8
"Maxey, Karin",Elementary German 1,15118,14.8
"Maxey, Karin",Elementary German 2,11973,-0.8
"Fuchs, Carolin",Intermediate German 1,11156,-16.1
"Bricker, Alisa",Game Design and Analysis,13572,7.1
"Foster, Christopher",Game Design and Analysis,15905,16.2
"Foster, Christopher",Seminar for GSND 5110,13576,7.4
"Foster, Christopher",Seminar for GSND 5110,15906,16.1
"Murphy, Caroline",Business Models Game Industry,13951,8.1
"Mohaddesi, Seyed Omid",Mixed Research Mthds for Games,14070,1.0
"Lc, Ray",Mixed Research Mthds for Games,15907,-12.2
"Barney, Christopher",Spatial and Temporal Design,18096,-1.9
"Harteveld, Casper",Player Experience,18097,-9.5
"Lc, Ray",Player Experience,18099,11.3
"Lc, Ray",Biometrics for Design,15908,21.1
"Kennedy, Mary",Health/Medicine Nonclnicians,11698,5.5
"Kennedy, Mary",Intro to Health Informatics,11520,0.9
"Turner, Catherine",Intro to Health Informatics,11699,-15.4
"Bartolotta, James",Data Management in Healthcare,13142,1.1
"Goodwin, Matthew",Personal Health Informatics,12365,13.2
"Intille, Stephen",Interface Design/Development,18792,6.7
"Foster, Jamon",Business Hlthcare Informatics,16161,-4.7
"Maloney, Marie",Business Hlthcare Informatics,16161,-2.7
"Ries, Daniel",Creation of Medical Knowledge,12026,11.8
"Feinberg, Daniel",Database Design and Security,11697,-3.0
"Jimison, Holly",Intro to Health Data Analytics,14421,2.8
"Jimison, Holly",Intro to Health Data Analytics,19357,-31.3
"Brown, Timothy",History at NU,14973,-11.4
"Cain, Victoria","Public History, Public Memory",16195,5.0
"Heefner, Gretchen",History of the United States,10610,-5.3
"Havens, Thomas",East Asian Studies,14101,-9.4
"Frader, Laura",Europe: Empires/Revolutns/Wars,13903,-3.1
"Khuri-Makdisi, Ilham",Intro Middle Eastern History,17553,-8.7
"Cain, Victoria",Historical Research  Writing,13198,-5.0
"Cain, Victoria",First-Year Seminar,12709,-10.5
"Fraunholtz, Peter",History of Vietnam Wars,15747,-14.1
"Burds, Jeffrey",Espionage 2: Cold War Spies,17554,1.4
"Brown, Nicholas",Native American Resistance,15746,-6.2
"Luongo, Katherine",The World Since 1945,13509,-7.9
"Fraunholtz, Peter",The World Since 1945,11668,-14.3
"Purinton, Malcolm",The World Since 1945,19196,4.7
"Purdue, Simon",Global Far-Right since 1945,18232,8.9
"Bormann, Natalie",Holocaust/Comparative Genocide,16232,4.3
"Freeland, Richard",Uses and Abuses of History,17564,13.3
"Luongo, Katherine",The History Seminar,10607,-6.2
"Luongo, Katherine",Historical Writing,10509,-17.2
"Cross, Robert",Colonialism/Imperialism,17557,13.5
"Blevins, Cameron",History of the Western US,18231,8.3
"Havens, Thomas",Modern Japan,17559,8.5
"Cross, Robert",Renaissance to Enlightenment,17560,9.3
"Nebiolo, Molly",History of Medicine,18235,3.9
"Burds, Jeffrey",History of Modern Terrorism,17562,11.1
"Khuri-Makdisi, Ilham",Capstone Seminar,10608,15.8
"Frader, Laura",Theory and Methodology 1,10988,-13.4
"Blatt, Martin",Issues/Methods Public History,12176,2.4
"Heefner, Gretchen",Rsrch Sem: World History,15752,10.8
"Blatt, Martin",Sem: Cultural History - U.S.,16235,-17.6
"Blevins, Cameron",Readings/Methods Digital Hist,14687,2.8
"Corey, Domenic",Basic Skills for HC Prof,11938,14.5
"Williams, Matthew",Basic Skills for HC Prof,11938,14.6
"Corey, Domenic",Basic Skills for HC Prof,18504,15.1
"Williams, Matthew",Basic Skills for HC Prof,18504,15.6
"Corey, Domenic",Lab for HLTH 1200,11939,-52.0
"Williams, Matthew",Lab for HLTH 1200,11939,13.8
"Corey, Domenic",Lab for HLTH 1200,18505,-60.2
"Williams, Matthew",Lab for HLTH 1200,18505,4.8
"O'Connor, Catherine",Interprof Ethics Ind/Pop Hlth,15860,-3.7
"Corey, Domenic",Emergency Med Tech Training,14134,-4.7
"Williams, Matthew",Emergency Med Tech Training,14134,8.3
"Hodgkiss, Todd",Emergency Med Tech Training,14134,7.9
"Bernstein, Eugene",Alternative Medicine,11941,-6.6
"Dudley, Laura",Mindfulness: Theory  Practice,16458,13.5
"Dudley, Laura",Mindfulness: Theory  Practice,18650,15.7
"Sharby, Nancy",(dis)Ability in Society,12533,5.1
"Duffy, Lisa",Healthcare Research,11349,-6.6
"Parker, Jessica",Healthcare Research,13013,3.9
"Debaca, Vicki",Healthcare Research,12306,-25.7
"Debaca, Vicki",Healthcare Research,12602,-29.1
"Parker, Jessica",Healthcare Research,14735,-1.6
"Smead, Rory",Honors Inquiry,17643,12.6
"Burds, Jeffrey",Honors Inquiry,17644,4.2
"Rabrenovic, Gordana",Honors Inquiry,17645,7.5
"Cross, Robert",Honors Inquiry,17697,10.1
"Eigen, Stanley",Honors Inquiry,16210,2.3
"Robinson-Wood, Tracy",Honors Inquiry,16212,-10.7
"Littlefield, Heather",Honors Inquiry,16219,14.3
"Mathews, Jude",Honors Inquiry,18160,0.4
"Portz, John",Honors Inquiry,16746,-3.0
"MacDonald, Michael",Honors Inquiry,18354,-6.9
"Shaughnessy, Dennis",Honors Inquiry,18499,-34.2
"Cordell, Ryan",Honors Seminar,17642,9.7
"Eddleston, Kimberly",Honors Seminar,16348,13.5
"Kelting, Mary",Honors Seminar,17736,-0.8
"Kelleher, Maureen",Honors Seminar,17793,-9.8
"Noonan, Ellen",Honors Seminar,16225,18.0
"Simon, Peter",Honors Seminar,17951,-12.3
"Hayward, Lorna",Honors Seminar,16220,-8.5
"Ross, James",Honors Seminar,18015,11.4
"Mullen, Patrick",Honors Seminar,18234,11.2
"Pavel, Michael",Honors Seminar,18275,-6.0
"MacDonald, Michael",Honors Seminar,18276,-0.7
"Desai, Nishil",Honors Seminar,18322,-34.6
"Aksehirli, Zeynep",Managing People  Organizatns,10932,-11.5
"Baskerville, Marla",Managing People  Organizatns,10941,-0.9
"Kerber, Kenneth",Managing People  Organizatns,11046,3.7
"Odom, Curtis",Managing People  Organizatns,19033,-0.3
"Gregory-Mina, Heidi",Management Perspective of HRM,17918,-1.0
"Sullivan, Annemarie",College: An Introduction,11840,2.7
"Case, Patricia",College: An Introduction,15096,4.2
"McGuire, Jean",College: An Introduction,11702,-14.8
"Maras, Janice",College: An Introduction,10187,-14.6
"Zoloth, Stephen",College: An Introduction,10186,-10.9
"Richman, Judith",Human Nutrition,16701,4.1
"Richman, Judith",Human Nutrition,11733,8.4
"Maras, Janice",Contemp Issues in Nutrition,12303,-5.6
"Jordan, Dierdre",Professional Development Co-op,10040,2.4
"Foster, Lisa",Professional Development Co-op,14721,-7.7
"Jordan, Dierdre",Professional Development Co-op,12915,6.0
"Foster, Lisa",Professional Development Co-op,10236,1.0
"Maras, Janice",Pub Hlth Nutrition in the Comm,18320,-19.4
"Maras, Janice",Health Science Capstone Intro,13709,-14.8
"Sullivan, Annemarie",Health Science Capstone Intro,13708,8.5
"Case, Patricia",Health Science Capstone Intro,14722,1.4
"Zoloth, Stephen",Health Science Capstone Intro,15690,-3.3
"Gardinier, Lori",Social Change  Human Services,10239,12.3
"Gardinier, Lori",Social Change  Human Services,11277,-0.3
"Lee, Matthew",Counseling in Human Services,10238,6.1
"Economou, Ruth",Counseling in Human Services,12133,5.9
"Lee, Matthew","Race, Id, Social Chng, Empower",17541,0.7
"Abels, Margot",Sex Orient  Gender Expression,14534,14.0
"Mann, Emily",Child Intervention  Treatment,16119,0.4
"Abels, Margot",Addiction and Recovery,17540,1.1
"Riccio, Rebecca",Nonprofit/Philanth/Socl Change,10171,3.9
"Decandia, Stephanie",Sexual Violence: Counseling,16120,16.3
"Mann, Emily",Social Policy,13935,1.1
"Musdal Ondemir, Hande",Intro to Industrl Engineering,11949,-1.7
"Martinez, Dayna",Engineering Prob and Stats,14010,-7.0
"Zeid, Ibrahim",Engineering Database Systems,11877,-25.7
"Xie, Wei",Simulation Modeling/Analysis,14011,-29.1
"Ranjit, Manish",Engineering Economy,13436,-15.3
"Griffin, Jacqueline",Operations Research,14714,-7.9
"Martinez, Dayna",Quality Assurance,14012,-4.3
"Maass, Kayse",Stochastic Modeling,16083,10.9
"Gupta, Surendra",Logistics  SuppChain Managemt,16093,-19.9
"Moghaddam, Mohsen",Manuf Systems  Techniques,14715,-22.5
"Jaeger-Helton, Beverly",Fac Planning and Material Hand,18317,8.3
"McManus, Hugh",Lean Concepts and Applications,12204,8.4
"McManus, Hugh",Recitation for IE 5617,18006,19.4
"McManus, Hugh",Recitation for IE 5617,18007,10.6
"McManus, Hugh",Recitation for IE 5617,18024,1.8
"Kamarthi, Sagar",Data Mining Engineering Apps,16105,3.0
"Kamarthi, Sagar",Data Mining Engineering Apps,18351,3.0
"Jugulum, Rajesh",Engineering Probs  Stats,12022,-5.2
"Salemi, Peter",Engineering Probs  Stats,12362,6.8
"Schmucker, Douglas",Engineering Probs  Stats,12653,8.8
"Martinez, Dayna",Engineering Probs  Stats,13632,1.8
"Sadaka, Hanai",Engineering Probs  Stats,14413,6.9
"Dehghani Dehghani, Mohammad Mohammad",Engineering Probs  Stats,11106,3.0
"Dehghani Dehghani, Mohammad Mohammad",Engineering Probs  Stats,15349,3.9
"Sadaka, Hanai",Engineering Probs  Stats,14443,8.6
"Dehghani Dehghani, Mohammad Mohammad",Engineering Probs  Stats,13730,3.4
"Fard, Nasser",Engineering Probs  Stats,14288,-18.2
"Patel, Shivani",Engineering Probs  Stats,18586,-24.9
"Radhakrishnan, Srinivasan",Computation and Visualization,18004,9.1
"Radhakrishnan, Srinivasan",Computation and Visualization,18025,10.0
"Radhakrishnan, Srinivasan",Computation and Visualization,18587,14.1
"Gupta, Surendra",Supply Chain Engineering,14015,-10.5
"Dehghani Dehghani, Mohammad Mohammad",Simulation Analysis,14711,0.5
"Kamarthi, Sagar",Data Mining in Engineering,13573,17.1
"Jin, Xuemin",Data Mining in Engineering,14171,13.2
"Jin, Xuemin",Data Mining in Engineering,15032,2.5
"Pei, Jinxiang",Stat Methods in Engineering,18823,9.9
"Fard, Nasser",Stat Methods in Engineering,16106,-7.8
"Fard, Nasser",Stat Methods in Engineering,16107,-7.8
"Fard, Nasser",Statistical Quality Control,14014,-5.6
"Wang, Li",Human Factors Engineering,13497,-12.2
"Lin, Yingzi",Human Factors Engineering,13497,-16.5
"Jin, Xuemin",Special Topics in Indstrl Engr,18026,7.1
"Braun, Jerome",Neural Networks/Deep Learning,16527,10.0
"Bugrara, Khaled",Application Engineer  Dev,11397,-5.7
"Bugrara, Khaled",Application Engineer  Dev,13587,-9.2
"Dosapati, Siva",Application Engineer  Dev,13796,8.5
"Oza, Taral",Application Engineer  Dev,16846,-7.5
"Oza, Taral",Application Engineer  Dev,18900,-2.6
"Ashish, Ashish",Application Engineer  Dev,19194,5.3
"Bugrara, Khaled",Lab for INFO 5100,13592,-4.6
"Bugrara, Khaled",Lab for INFO 5100,15238,-6.4
"Bugrara, Khaled",Lab for INFO 5100,15239,-8.4
"Bugrara, Khaled",Lab for INFO 5100,15240,-0.7
"Bugrara, Khaled",Lab for INFO 5100,15241,-4.1
"Bugrara, Khaled",Lab for INFO 5100,15242,-0.8
"Bugrara, Khaled",Lab for INFO 5100,15245,-25.4
"Bugrara, Khaled",Lab for INFO 5100,15243,-12.2
"Bugrara, Khaled",Lab for INFO 5100,15244,-11.8
"Bugrara, Khaled",Lab for INFO 5100,15247,-2.4
"Bugrara, Khaled",Lab for INFO 5100,18802,-6.1
"Bugrara, Khaled",Lab for INFO 5100,18803,10.0
"Bugrara, Khaled",Lab for INFO 5100,18801,3.3
"Dosapati, Siva",Lab for INFO 5100,13825,6.6
"Oza, Taral",Lab for INFO 5100,16847,-9.3
"Bugrara, Khaled",Lab for INFO 5100,18806,-4.3
"Ashish, Ashish",Lab for INFO 5100,19193,-3.8
"Konstantopoulos, Constantin",Data Sci Eng Methods,16827,4.6
"Liu, Handan",Data Sci Eng Methods,18687,3.7
"Konstantopoulos, Constantin",Data Sci Eng Methods,17944,2.0
"Nasrabadi, Ebrahim",Data Sci Eng Methods,17945,5.5
"Liu, Handan",Data Sci Eng Methods,18688,7.7
"Hariharan, Ramkumar",Data Sci Eng Methods,18796,3.5
"Hariharan, Ramkumar",Data Sci Eng Methods,18848,-0.7
"Chawla, Vishal",Web Design/User Experien Engr,15214,-3.4
"Arulraj, Amuthan",Web Design/User Experien Engr,15513,-3.2
"Bingham, April",Web Design/User Experien Engr,17103,4.7
"Hillyard, Robin",Program Structure  Algorithms,16763,1.8
"Hillyard, Robin",Program Structure  Algorithms,15232,12.6
"Ashish, Ashish",Program Structure  Algorithms,15445,3.0
"Vasudevamurthy, Jagadeesh",Program Structure  Algorithms,16896,9.2
"Ghassemi, Mohsen",Program Structure  Algorithms,18447,-14.7
"Ghassemi, Mohsen",Program Structure  Algorithms,18448,-1.0
"Mutsalklisana, Chaiyaporn",Data Mgt and Database Design,15215,-1.0
"Montrond, Manuel",Data Mgt and Database Design,18683,8.0
"Wang, Wuping",Data Mgt and Database Design,13204,-2.5
"Montrond, Manuel",Data Mgt and Database Design,18684,8.3
"Kuragayala, Naveen",Data Mgt and Database Design,18685,-12.9
"Wang, Wuping",Data Mgt and Database Design,14140,8.9
"Lattuada, Vincent",Data Mgt and Database Design,18852,2.6
"Wang, Wuping",Data Mgt and Database Design,19157,1.8
"Guschin, Andrei",Business Analysis  Info Engr,11791,-3.1
"Ozbek, Yusuf",Web Development Tools  Methds,10788,3.6
"Ritter, Brett",Web Development Tools  Methds,14147,13.4
"Ozbek, Yusuf",Lab for INFO 6250,14129,4.7
"Ritter, Brett",Lab for INFO 6250,14642,13.6
"Servattalab, Matthew",Software Quality Contrl  Mgmt,17115,3.4
"Servattalab, Matthew",Software Quality Contrl  Mgmt,17943,6.0
"Ahmed, Rabah",Smartphones-Based Web Devlpmnt,13268,3.0
"Ashish, Ashish",Smartphones-Based Web Devlpmnt,18333,2.8
"Oza, Taral",Smartphones-Based Web Devlpmnt,18531,-12.7
"Boivin, Nicholas",Business Ethics and IP,16729,1.4
"Shi, Shiaoming",Account/Budgets for Engineers,18985,6.7
"Ozbek, Yusuf",Engineering Big-Data Systems,13003,2.4
"Ozbek, Yusuf",Engineering Big-Data Systems,19217,9.2
"Sabbouh, Marwan",Adv Big-Data App/Indexing,16738,-5.0
"Sabbouh, Marwan",Adv Big-Data App/Indexing,18915,-10.2
"Ozbek, Yusuf",Advanced Database Mgt Sys,18794,-17.3
"McConville, Tricia",Organizational Change and IT,13200,10.9
"Sherman, Richard",Data WHouse  Bus Intellegence,19046,-36.1
"Hueca, Angel",Engr Cybersecure Software Sys,18984,8.6
"Sherman, Richard",Designing Data Arch Busn Intel,16726,-5.9
"Paul, Sujoy",Designing Data Arch Busn Intel,18945,7.4
"Zhao, Yizhen",Special Topics in Info Systems,16925,-7.5
"Krishnamurthy, Srikanth",Special Topics in Info Systems,19079,-10.3
"Zhao, Yizhen",Special Topics in Info Systems,19131,-9.1
"Krishnamurthy, Srikanth",Special Topics in Info Systems,19218,-32.0
"Das, Subrata",ST: AI Engineering  Apps,17942,5.4
"McConville, Tricia",Managerial Comm for Engineers,15384,13.6
"Brown, Nicholas",Advances Data Sci/Architecture,15233,16.5
"Bugrara, Khaled",Cryptocurrency/Smart Contract,17426,17.2
"Bosso, Christopher",Interdisc Spec Topics: Pop-up,18695,-14.1
"Timmons, Maureen",Interdisc Spec Topics: Pop-up,18695,-16.6
"Viquez, Nicole",Science at NU,14328,2.8
"Grenell, Ann",Science at NU,14329,7.9
"Grant, Charlotte",Cultures of London - Abroad,18882,-18.1
"Jones, Peter",Cultures of London - Abroad,18882,-16.0
"Beauchamp, Nicholas",Intro Computational Statistics,17539,4.1
"Holroyd, Michael",Info Design  Visual Analytics,17538,0.8
"Panagopoulos, Costas",Research Methods in Soc Sci,16243,1.4
"Zimmerman, Gregory",Research Methods in Soc Sci,17651,-9.3
"Nelson, Laura",Analyzing Complex Digital Data,17652,1.0
"Clayton-Matthews, Alan",Statistical Analysis,16488,-5.2
"Clayton-Matthews, Alan",Statistical Analysis,18991,-37.8
"Kowalcky, Linda",Experiential Integration,16478,-19.1
"Cuevas, Carlos",Quantitative Analysis,17653,-16.0
"Flanders, Julia",NULab Project Seminar,13831,-7.5
"Masiello, Diletta",Becoming a Global Manager,12251,-9.4
"Moore, Elizabeth",Becoming a Global Manager,12252,10.8
"Lovely III, William",Becoming a Global Manager,12253,17.0
"Baraldi Borgida, Monica",Intl Bus and Social Resp,10397,-3.2
"Roth, Alexandra",Intl Bus and Social Resp,10396,-5.9
"Banalieva, Elitsa",Intl Bus and Social Resp,10398,5.2
"Dau, Luis",Intl Bus and Social Resp,10076,3.1
"Marano, Valentina",Intl Bus and Social Resp,10426,2.5
"Un, Chhomroth",Intl Bus and Social Resp,10052,-5.2
"Dau, Luis",Intl Bus and Social Resp,10051,-0.1
"Puffer, Sheila",Intl Bus and Social Resp,10119,-10.0
"Un, Chhomroth",Intl Bus and Social Resp,10611,-4.2
"Robertson, Christopher",Intl Bus and Social Resp,12307,5.7
"Marano, Valentina",Intl Bus and Social Resp,13447,2.1
"Ivy, Julia",Intl Bus and Social Resp,13968,1.8
"Dau, Luis",Intl Bus and Social Resp,14308,5.6
"Nelson, Carl",Intl Bus and Social Resp,14432,-16.7
"Roth, Alexandra",Intl Bus and Social Resp,14708,-0.2
"Baraldi Borgida, Monica",Intl Bus and Social Resp,16605,-0.6
"Robertson, Christopher",Intl Bus and Social Resp,16710,8.8
"Lovely III, William","Living, Learning  Lead Global",18720,15.1
"Nelson, Carl",Intl Bus and Social Resp,10116,-17.5
"Moore, Elizabeth",Analyzing Global Bus Environ,14956,8.6
"Moore, Elizabeth",Analyzing Global Bus Environ,17878,9.6
"Ramamurti, Ravi",Competg to Win in Emrging Mkts,15989,13.1
"Wesley, David",Managing Internat'l Assgnmt,16374,-14.9
"Lane, Henry",Cultural Aspects Internl Bus,14709,5.9
"Roth, Alexandra",Cultural Aspects Internl Bus,17879,-13.0
"Aguilera, Ruth",Internatl Business Mgt/Environ,12594,-3.7
"Aguilera, Ruth",Internatl Business Mgt/Environ,13974,3.3
"Sarathy, Ravi",Executing Global Strategy,12255,-0.1
"Ivy, Julia",Managing the Global Ent,10883,11.7
"Ivy, Julia",Managing the Global Ent,10814,-0.4
"Lefevre, Duane",Global Management,12166,-3.8
"Lane, Henry",Cultural Aspects Internat Bus,16346,12.5
"Caligiuri, Paula",Becoming a Global Leader,17884,12.7
