First Name,Last Name,ID,Department,Institution Name,Institution ID,Number of Ratings,Average Rating (Out of 5),Would Take Again (Percent),Level of Difficulty (Out of 5),Popular Tags
Jose,Martinez-Lorenzo,1767991,Engineering,Northeastern University,696,8.0,3.2,0.5,3.3,"['Tough grader', 'Test heavy', 'Participation matters', 'Tests are tough', 'Amazing lectures']"
César,Martínez-Olvera,2990260,Engineering,Northeastern University,696,1.0,1.0,0.0,1.0,['Graded by few things']
Peter,Marton,214240,Philosophy,Northeastern University,696,20.0,3.1,,3.2,[]
Alex,Martsinkovsky,318790,Mathematics,Northeastern University,696,44.0,4.1,0.37,2.9,"['Graded by few things', ""Skip class? You won't pass."", 'Lecture heavy', 'Amazing lectures', 'Clear grading criteria']"
Jackie,Mascher,822706,Psychology,Northeastern University,696,35.0,4.4,1.0,2.4,"['Amazing lectures', 'Would take again', 'Respected', 'Clear grading criteria', 'Hilarious']"
Diletta,Masiello,2791421,Business,Northeastern University,696,1.0,4.0,1.0,2.0,"['Group projects', 'Lecture heavy']"
Dee,Masiello,2839951,Business Administration,Northeastern University,696,9.0,2.8,0.34,2.8,"['Group projects', 'Graded by few things', 'Participation matters', 'Hilarious', 'Lecture heavy']"
Marion,Mason,1063743,African-American Studies,Northeastern University,696,4.0,4.8,,1.3,[]
Tiina,Mason,2380719,Management,Northeastern University,696,1.0,2.0,0.0,3.0,"['Tough grader', 'Lots of homework']"
David,Massey,183993,Mathematics,Northeastern University,696,58.0,4.4,1.0,3.2,"['Respected', 'Graded by few things', 'Amazing lectures', 'Hilarious', 'Lecture heavy']"
Robert,Massoud,2380726,Management,Northeastern University,696,2.0,5.0,1.0,2.0,"['EXTRA CREDIT', 'Amazing lectures', 'Clear grading criteria', 'Gives good feedback', 'Inspirational']"
Ted,Matherly,2887709,Marketing,Northeastern University,696,4.0,3.0,0.25,3.3,"['Group projects', 'Tough grader', 'Amazing lectures', 'Clear grading criteria', 'Hilarious']"
Marguerite,Matherne,2865743,Mechanical Engineering,Northeastern University,696,6.0,4.8,1.0,2.7,"['Amazing lectures', 'Caring', 'Accessible outside class', 'Tough grader', 'Clear grading criteria']"
Jane,Matheson,541991,Criminal Justice,Northeastern University,696,13.0,2.1,,3.3,[]
Jude,Mathews,1853272,Chemistry,Northeastern University,696,103.0,4.4,0.94,3.3,"['Test heavy', 'Amazing lectures', ""Skip class? You won't pass."", 'Respected', 'Accessible outside class']"
Daniele,Mathras,2354060,Marketing,Northeastern University,696,7.0,4.4,1.0,3.3,"['Gives good feedback', 'Caring', 'Group projects', 'Clear grading criteria', 'Participation matters']"
Thomas,Matta,2051661,Pharmacy,Northeastern University,696,2.0,5.0,,2.0,"['Amazing lectures', 'Inspirational', 'Caring']"
Dan,Matthew,2732831,Chemistry,Northeastern University,696,51.0,4.7,0.97,2.9,"['Amazing lectures', 'Caring', 'Accessible outside class', 'Respected', 'Clear grading criteria']"
R. Nicolle,Matthews,1158493,Psychology,Northeastern University,696,3.0,2.7,,4.3,[]
Jude,Matthews,2641555,Chemistry,Northeastern University,696,13.0,4.5,0.93,3.5,"['Test heavy', 'Graded by few things', 'Lots of homework', 'Respected', 'Amazing lectures']"
Dan,Matthews,3005304,Chemistry,Northeastern University,696,4.0,3.3,0.5,3.8,"['Lecture heavy', 'Gives good feedback', 'Tough grader', 'Get ready to read', 'Lots of homework']"
Jonathan,Matthis,2590911,Biology,Northeastern University,696,2.0,5.0,1.0,1.0,"['Hilarious', 'EXTRA CREDIT', 'Caring']"
Carla,Mattos,2545222,Chemistry,Northeastern University,696,1.0,4.0,0.0,3.0,[]
Lucy,Maulsby,1131451,Architecture,Northeastern University,696,10.0,4.2,1.0,3.4,"['Gives good feedback', 'Tough grader', 'Amazing lectures', 'Inspirational', 'Respected']"
Ernest,Mauristhene,2686148,Marketing,Northeastern University,696,0.0,,,,[]
Bruce,Maxwell,2914086,Computer Science,Northeastern University,696,0.0,,,,[]
William,Mayer,323890,Political Science,Northeastern University,696,51.0,2.9,0.58,2.8,"['Lecture heavy', 'Graded by few things', 'Tough grader', ""Skip class? You won't pass."", 'Clear grading criteria']"
Mary,Mayville,1259604,Nursing,Northeastern University,696,18.0,2.6,0.25,4.3,"[""Skip class? You won't pass."", 'Test heavy', 'Lecture heavy', 'Tough grader', 'Amazing lectures']"
Jack,Mazur,523709,Finance,Northeastern University,696,60.0,3.3,0.44,2.9,"['Participation matters', ""Skip class? You won't pass."", 'Tough grader', 'Clear grading criteria', 'Lecture heavy']"
Michelle,McAllister,2299421,Accounting,Northeastern University,696,16.0,4.3,0.88,2.8,"['Accessible outside class', 'Clear grading criteria', 'Gives good feedback', 'Caring', 'Respected']"
Charn,McAllister,2301095,Business,Northeastern University,696,10.0,5.0,1.0,2.5,"['Gives good feedback', 'Caring', 'Respected', 'Get ready to read', 'Participation matters']"
Molly,McAuliffe,907718,Engineering,Northeastern University,696,7.0,4.1,,2.1,[]
Shannon Rose,McAuliffe,2642005,Music,Northeastern University,696,6.0,4.2,0.84,1.3,"['Caring', 'Participation matters', 'Hilarious', 'Amazing lectures', 'Inspirational']"
Laurie,McCadden,2223744,Nursing,Northeastern University,696,0.0,,,,[]
Megan,McCallon,2707081,Industrial Engineering,Northeastern University,696,0.0,,,,[]
Craig ,McCarthy,2080192,Entrepreneurship,Northeastern University,696,4.0,3.9,1.0,2.2,"['Group projects', 'Gives good feedback', 'Inspirational', 'Tough grader', 'Participation matters']"
Paulette,McCarty,231958,Business,Northeastern University,696,73.0,3.1,0.5,3.3,"['Tough grader', 'Participation matters', 'Group projects', 'Gives good feedback', 'Get ready to read']"
Maura,McClafferty,2747385,Advisor,Northeastern University,696,1.0,5.0,1.0,1.0,"['Hilarious', 'Caring', 'Respected']"
Carmen,McClish,1051953,Communication Studies,Northeastern University,696,15.0,3.6,0.75,4.0,"['Tough grader', 'Participation matters', 'Group projects', 'So many papers', 'Lecture heavy']"
Michael,McCluskey,2807127,English,Northeastern University,696,10.0,5.0,1.0,2.2,"['Gives good feedback', 'Caring', 'Accessible outside class', 'Group projects', 'Clear grading criteria']"
Tricia,McConville,441824,Business,Northeastern University,696,24.0,2.3,0.34,3.7,"['Tough grader', 'Get ready to read', 'Participation matters', 'Accessible outside class']"
Jane,McCool,1682230,Nursing,Northeastern University,696,9.0,2.3,0.2,3.2,"['Get ready to read', 'Tough grader', ""Skip class? You won't pass."", 'Group projects', 'Clear grading criteria']"
Hindel,McCringleberry,2993412,Judaic Studies,Northeastern University,696,1.0,5.0,1.0,3.0,"['Group projects', 'Hilarious', 'Beware of pop quizzes']"
Robert,McCullough,1887989,Business,Northeastern University,696,42.0,3.4,0.6,3.4,"['Participation matters', 'Tough grader', 'Hilarious', 'Caring', 'Get ready to read']"
Jack,McDevitt,2528571,Criminal Justice,Northeastern University,696,1.0,5.0,1.0,3.0,"['Participation matters', 'Amazing lectures', 'Graded by few things']"
Eileen,McDonagh,966797,Political Science,Northeastern University,696,7.0,1.1,0.0,2.7,[]
Bruce,McDonald,366333,Electrical Engineering,Northeastern University,696,2.0,1.0,,3.0,[]
Ann,McDonald,2316683,Graphic Design,Northeastern University,696,0.0,,,,[]
Matthew,McDonald,1088928,Music,Northeastern University,696,23.0,3.0,0.25,3.0,"['Tough grader', 'Lecture heavy', 'Group projects', 'Hilarious', 'Caring']"
Edward,McDonough,591027,Organizational Behavior,Northeastern University,696,10.0,2.3,,2.8,[]
Katherine,McDonough,864900,Health Science,Northeastern University,696,5.0,5.0,,1.8,[]
Missy,McElligott,1939739,Biology,Northeastern University,696,62.0,4.3,0.81,3.4,"['Gives good feedback', 'Get ready to read', 'Participation matters', 'Clear grading criteria', 'Caring']"
Kayla,McEwen,2589103,Business Administration,Northeastern University,696,5.0,5.0,1.0,1.2,"['Caring', 'Clear grading criteria', 'Participation matters', 'Respected', 'Accessible outside class']"
Caitlin,McGill,2458292,Writing,Northeastern University,696,1.0,5.0,1.0,3.0,"['EXTRA CREDIT', 'Gives good feedback', 'Caring']"
Col,McGonagle,1499567,Engineering,Northeastern University,696,2.0,4.8,,2.5,"['Participation matters', 'Gives good feedback', 'Inspirational']"
Seamus,McGovern,1782984,Industrial Engineering,Northeastern University,696,37.0,4.1,0.95,2.7,"['Respected', 'Gives good feedback', 'Lots of homework', 'Caring', 'Clear grading criteria']"
James,McGrath,1165876,English,Northeastern University,696,7.0,3.4,,2.6,"['Tough grader', 'Get ready to read', ""Skip class? You won't pass.""]"
Jim,McGrath,1924338,English,Northeastern University,696,1.0,4.0,,2.0,[]
Amy,McGreevy,3000553,Nursing,Northeastern University,696,1.0,4.0,1.0,5.0,"['Caring', 'Lecture heavy', 'Test heavy']"
Nicol,McGruer,2686733,Electrical Engineering,Northeastern University,696,0.0,,,,[]
Nick,McGruer,219091,Engineering,Northeastern University,696,10.0,3.1,1.0,3.2,"['Lots of homework', 'Accessible outside class', 'Gives good feedback', ""Skip class? You won't pass."", 'Clear grading criteria']"
Jean,McGuire,1830201,Health Science,Northeastern University,696,2.0,3.0,0.5,4.0,"['Get ready to read', 'Inspirational']"
Dominic,McIlroy,2309263,Writing,Northeastern University,696,1.0,4.0,1.0,3.0,"['Get ready to read', 'Group projects', 'Beware of pop quizzes']"
James,McIssac,2174564,Chemistry,Northeastern University,696,0.0,,,,[]
Scot,McKenney,367148,Accounting,Northeastern University,696,27.0,4.0,1.0,2.9,[]
Chloe,McKenzie,2764526,History,Northeastern University,696,0.0,,,,[]
Link,McKie,654385,Journalism,Northeastern University,696,6.0,3.2,,3.2,"['Participation matters', 'Gives good feedback', 'Respected']"
Gladys,McKie,853964,Journalism,Northeastern University,696,8.0,4.0,1.0,1.4,['Gives good feedback']
Stephen,McKnight,1377925,Engineering,Northeastern University,696,1.0,4.5,,4.0,[]
Roberta,McKnight,1628482,Not Specified,Northeastern University,696,3.0,2.5,0.0,4.7,"['Lots of homework', 'Graded by few things']"
Brendan,McLellan,1874612,Mathematics,Northeastern University,696,4.0,4.8,,3.5,"['Tough grader', 'Tests? Not many', 'Caring']"
Lisa,McLeod,2773381,Philosophy,Northeastern University,696,9.0,3.7,0.78,2.1,"['Get ready to read', 'Tough grader', 'Accessible outside class', 'Participation matters', 'Graded by few things']"
Erin,McLoughlin,2288482,Psychology,Northeastern University,696,0.0,,,,[]
Ian,McManus,2000222,Political Science,Northeastern University,696,2.0,4.0,1.0,2.5,"['Get ready to read', 'Participation matters', 'Group projects', 'Tests? Not many', 'So many papers']"
Jean,McMillan Lang,1220682,Journalism,Northeastern University,696,6.0,2.5,0.5,3.7,"['Participation matters', 'Clear grading criteria', 'Gives good feedback']"
Joseph,McNabb,2958400,Law,Northeastern University,696,1.0,5.0,1.0,3.0,"['Amazing lectures', 'Clear grading criteria', 'Gives good feedback']"
Susan,McNamara,1328356,Business Administration,Northeastern University,696,12.0,3.2,,3.0,[]
Lynn,McNamara,1910994,Communication Studies,Northeastern University,696,3.0,3.9,0.0,2.3,"['Inspirational', 'Get ready to read', 'Participation matters', 'Clear grading criteria', 'Gives good feedback']"
Robert,McOwen,335492,Mathematics,Northeastern University,696,24.0,4.7,0.88,2.5,"['Amazing lectures', 'Respected', 'Tough grader', 'Lots of homework', 'Caring']"
Payden,McRoberts,2836441,Earth Science,Northeastern University,696,0.0,,,,[]
Clay,McShane,74172,History,Northeastern University,696,39.0,3.4,,2.5,[]
Frances,McSherry,523361,Theater,Northeastern University,696,14.0,4.4,0.0,2.8,"['Tough grader', ""Skip class? You won't pass."", 'EXTRA CREDIT', 'Clear grading criteria', 'Lecture heavy']"
David,McWane,2732700,Music,Northeastern University,696,2.0,4.5,1.0,2.0,"['Participation matters', 'Gives good feedback', 'Lots of homework', 'Accessible outside class']"
Amy,Meade,1769762,Psychology,Northeastern University,696,3.0,4.3,,1.0,[]
Joseph,Meador,462472,Finance,Northeastern University,696,14.0,4.4,,3.1,[]
David,Medina,2306349,English,Northeastern University,696,8.0,5.0,1.0,2.0,"['Gives good feedback', 'Get ready to read', 'Would take again', 'Inspirational', 'Hilarious']"
Corina,Medley,437464,Sociology,Northeastern University,696,24.0,3.5,,3.2,[]
Marisol,Medri,2632769,Engineering,Northeastern University,696,0.0,,,,[]
Samantha,Meeker,2773410,Health Science,Northeastern University,696,3.0,2.3,0.34,2.7,"['Beware of pop quizzes', 'Lots of homework', 'Get ready to read', 'Group projects', 'Amazing lectures']"
Yoav,Mehozay,1639581,History,Northeastern University,696,2.0,1.0,,4.0,[]
Lindsay,Mehrmanesh,2866663,Biology,Northeastern University,696,5.0,2.6,0.4,2.2,"['So many papers', 'Caring', 'Tough grader', 'Group projects', 'Amazing lectures']"
Erin,Meier,2964074,Speech & Hearing Sciences,Northeastern University,696,1.0,2.0,0.0,4.0,"['Tough grader', 'Group projects', 'Graded by few things']"
Emanuel,Melachrinoudis,883032,Industrial Engineering,Northeastern University,696,11.0,4.1,1.0,3.2,"['Accessible outside class', 'Get ready to read', 'Amazing lectures', 'Clear grading criteria']"
Francis,Melaragni,2438618,Accounting,Northeastern University,696,0.0,,,,[]
Waleed,Meleis,778210,Electrical Engineering,Northeastern University,696,33.0,4.5,1.0,2.6,"['Respected', 'Gives good feedback', 'Amazing lectures', 'Get ready to read', 'Participation matters']"
Eric,Melenbrink,2370582,Visual Arts,Northeastern University,696,2.0,3.0,0.5,4.5,"['Group projects', 'Tough grader', 'Gives good feedback', 'Lots of homework', 'Graded by few things']"
Christopher,Mellen,2501474,Philosophy,Northeastern University,696,0.0,,,,[]
Christopher ,Mellen,3029324,Business,Northeastern University,696,0.0,,,,[]
Justin,Mellette,2729480,English,Northeastern University,696,2.0,5.0,1.0,3.0,"['Gives good feedback', 'Caring', 'Get ready to read', 'Clear grading criteria']"
George,Mellman,1854356,Finance,Northeastern University,696,3.0,1.0,,4.0,[]
Susan,Mello,1929491,Communication Studies,Northeastern University,696,19.0,4.5,0.84,3.2,"['Gives good feedback', 'Amazing lectures', 'Get ready to read', 'Caring', 'EXTRA CREDIT']"
Richard,Melloni,223034,Psychology,Northeastern University,696,71.0,4.3,0.95,3.1,"['Graded by few things', 'Amazing lectures', 'Test heavy', 'Respected', 'Lecture heavy']"
Mark,Melnik,173540,Sociology,Northeastern University,696,13.0,4.5,,3.7,[]
Jose,Menendez,2768645,Fine Arts,Northeastern University,696,3.0,5.0,1.0,2.7,"['Gives good feedback', 'Inspirational', 'Hilarious', 'Participation matters', 'Caring']"
Latika,Menon,745812,Physics,Northeastern University,696,22.0,3.0,0.43,2.6,"['Get ready to read', 'Lots of homework', 'Tough grader', 'Lecture heavy', 'Clear grading criteria']"
James,Merenda,1452072,Music,Northeastern University,696,2.0,5.0,1.0,2.0,"['Inspirational', 'Amazing lectures', 'Gives good feedback', 'Hilarious', 'Caring']"
Rania,Merkaty,1786290,Health Science,Northeastern University,696,1.0,3.5,,3.0,[]
Elizabeth,Merrill,2688047,Architecture,Northeastern University,696,2.0,3.0,0.5,3.5,"['Get ready to read', 'Participation matters', ""Skip class? You won't pass."", 'Lots of homework', 'Hilarious']"
David,Merry,1512360,Advisor,Northeastern University,696,6.0,3.6,1.0,1.5,"['Gives good feedback', 'Hilarious', 'Caring']"
Daniel,Merselis,2753454,Biology,Northeastern University,696,11.0,4.1,0.82,2.6,"['Accessible outside class', 'Lecture heavy', 'Clear grading criteria', 'Caring', 'Gives good feedback']"
Mariana,Mestre,2771297,Environmental Science,Northeastern University,696,8.0,2.8,0.5,2.0,"['Participation matters', 'Group projects', 'Lots of homework', 'Tough grader', 'Clear grading criteria']"
Charles,Meszoely,241688,Biology,Northeastern University,696,12.0,4.3,,1.9,[]
Hameed,Metgalchi,231008,Engineering,Northeastern University,696,17.0,4.7,1.0,3.9,"['Get ready to read', 'Lots of homework', 'Hilarious', 'Caring', 'Respected']"
Dan,Metzger,2727794,Writing,Northeastern University,696,53.0,5.0,1.0,2.1,"['Gives good feedback', 'Caring', 'Accessible outside class', 'Clear grading criteria', 'Participation matters']"
Marc,Meyer,654642,Business,Northeastern University,696,8.0,3.1,,3.9,[]
Michael,Meyer,291890,Philosophy,Northeastern University,696,52.0,3.3,0.0,3.8,"['Get ready to read', 'Lecture heavy', 'Tough grader', 'Accessible outside class', ""Skip class? You won't pass.""]"
Erin,Meyers,1555837,Communication Studies,Northeastern University,696,1.0,4.5,,2.0,[]
Dashamir,Mezini,1242639,Physics,Northeastern University,696,4.0,3.1,0.0,3.7,"['Inspirational', 'Caring', 'Lecture heavy']"
Rain,Miao,3002199,Civil Engineering,Northeastern University,696,1.0,3.0,0.0,3.0,"['Beware of pop quizzes', 'Lecture heavy', 'Graded by few things']"
Ibrahim,Miari,1577778,Arabic,Northeastern University,696,1.0,3.0,,4.0,[]
Nazmus,Miazi,2873185,Computer Science,Northeastern University,696,3.0,4.3,1.0,2.0,"['Accessible outside class', 'Clear grading criteria', 'Caring', 'Gives good feedback']"
Pope,Michael,2962965,Philosophy,Northeastern University,696,1.0,4.0,1.0,2.0,"['EXTRA CREDIT', 'So many papers', 'Lecture heavy']"
Dedek,Michael,1883601,Writing,Northeastern University,696,1.0,1.0,0.0,3.0,[]
Jonathan,Michanie,2816534,International Affairs,Northeastern University,696,2.0,2.5,0.5,4.0,"['Tough grader', 'Get ready to read', 'Participation matters', 'Lecture heavy', 'Graded by few things']"
Cara,Michell,2780989,Architecture,Northeastern University,696,1.0,5.0,1.0,1.0,"['Get ready to read', 'Participation matters']"
Vidoje,Mihajlovikj,2326301,Computer Science,Northeastern University,696,31.0,4.7,0.94,3.6,"['Hilarious', 'Lots of homework', 'Caring', 'Respected', 'Amazing lectures']"
Irina,Mikhalevich,2268295,Philosophy,Northeastern University,696,1.0,5.0,1.0,3.0,"['Get ready to read', 'Lecture heavy', 'Accessible outside class']"
Lara,Milane,2768662,Biotechnology,Northeastern University,696,5.0,1.2,0.0,4.4,"['Tough grader', 'Beware of pop quizzes', 'Get ready to read', 'Participation matters', ""Skip class? You won't pass.""]"
